"date","location","windgustdir","windgustspeed","winddir9am","winddir3pm","windspeed9am","windspeed3pm"
"2012-04-16","CoffsHarbour","S",31,"SW","ESE",19,9
"2012-04-16","Moree","SSW",52,"NNE","SSW",17,30
"2012-04-16","Newcastle",NA,NA,NA,"SW",0,11
"2012-04-16","NorahHead","S",39,"SW","SSW",9,28
"2012-04-16","NorfolkIsland","E",41,"ESE","E",19,30
"2012-04-16","Penrith","SE",26,"SE","SE",4,15
"2012-04-16","Richmond","SSE",35,"SW","SSE",9,17
"2012-04-16","Sydney","S",35,"WNW","SSE",11,20
"2012-04-16","SydneyAirport","SSW",63,"W","S",9,24
"2012-04-16","WaggaWagga",NA,NA,"E","S",15,17
"2012-04-16","Williamtown",NA,NA,"SSW","S",9,30
"2012-04-16","Wollongong","SW",31,"SSW","S",9,20
"2012-04-16","Canberra","WSW",24,"S","ENE",9,7
"2012-04-16","Tuggeranong","S",28,"N","SSW",2,13
"2012-04-16","MountGinini","ESE",30,"ESE","SE",4,7
"2012-04-16","Ballarat","SE",44,"SE","SE",24,22
"2012-04-16","Bendigo","SSE",41,"SE","SE",13,17
"2012-04-16","Sale","S",26,"NW","S",13,15
"2012-04-16","MelbourneAirport","SSE",31,"ESE","S",9,20
"2012-04-16","Melbourne","SSE",31,"ESE","S",9,20
"2012-04-16","Mildura","WNW",50,"SE","SSE",7,9
"2012-04-16","Portland","E",33,"SE","ESE",13,19
"2012-04-16","Watsonia","S",28,"ENE","S",11,15
"2012-04-16","Dartmoor","SE",33,NA,"ESE",0,15
"2012-04-16","Brisbane","E",20,"SSW","E",4,9
"2012-04-16","Cairns","SSE",44,"S","SE",20,24
"2012-04-16","GoldCoast","SE",43,"SSW","SE",13,11
"2012-04-16","Townsville","ESE",37,"SSE","ENE",17,26
"2012-04-16","Adelaide","ESE",20,"SSE","SW",2,9
"2012-04-16","MountGambier","SSE",31,"SE","SE",17,17
"2012-04-16","Nuriootpa","SE",24,"ESE","SE",13,11
"2012-04-16","Woomera","NNW",24,"E","E",11,13
"2012-04-16","Albany",NA,NA,"WSW","WSW",2,30
"2012-04-16","Witchcliffe","WNW",31,"NNE","SW",11,15
"2012-04-16","PearceRAAF","WSW",37,"WSW","WSW",6,20
"2012-04-16","PerthAirport",NA,NA,"SSW","WSW",2,19
"2012-04-16","Perth","SW",24,NA,"SW",0,13
"2012-04-16","SalmonGums","SSW",39,"N","WNW",19,19
"2012-04-16","Walpole","WNW",39,"NW","WSW",15,15
"2012-04-16","Hobart","ENE",28,"SSW","SE",13,11
"2012-04-16","Launceston","SSE",35,"SE","SSE",20,19
"2012-04-16","AliceSprings","E",48,"ESE","SE",13,26
"2012-04-16","Darwin","SE",37,"ESE","ESE",13,20
"2012-04-17","Albury","SSE",24,NA,"SSE",0,19
"2012-04-17","BadgerysCreek","S",37,"SW","S",11,19
"2012-04-17","Cobar","SE",37,"ESE","SE",20,17
"2012-04-17","CoffsHarbour","S",35,"WSW","WSW",13,13
"2012-04-17","Moree","SE",33,NA,"ESE",0,20
"2012-04-17","Newcastle",NA,NA,"SW","SE",6,4
"2012-04-17","NorahHead","SE",54,"SW","SE",11,28
"2012-04-17","NorfolkIsland","E",50,"ESE","ESE",26,30
"2012-04-17","Penrith","S",37,"SW","S",15,17
"2012-04-17","Richmond","SSW",39,"SSW","ESE",20,9
"2012-04-17","Sydney","ESE",56,"SSE","SE",20,9
"2012-04-17","SydneyAirport","SSW",54,"S","S",28,31
"2012-04-17","WaggaWagga",NA,NA,"SE","ESE",9,19
"2012-04-17","Williamtown","SE",35,"SW","E",11,15
"2012-04-17","Wollongong","S",57,"SSW","S",30,37
"2012-04-17","Canberra","SE",44,"SSE","ESE",11,22
"2012-04-17","Tuggeranong","S",35,"SSE","SSE",17,15
"2012-04-17","MountGinini","ESE",50,"ESE","ESE",9,9
"2012-04-17","Ballarat","ESE",44,"ESE","ENE",19,17
"2012-04-17","Bendigo","NNE",31,"SE","ENE",15,13
"2012-04-17","Sale","E",41,"E","E",6,30
"2012-04-17","MelbourneAirport","SSE",24,"WNW","ESE",11,13
"2012-04-17","Melbourne","SSE",24,"WNW","ESE",11,13
"2012-04-17","Mildura","SSW",22,"SE","S",13,9
"2012-04-17","Portland","E",37,"ENE","SSE",15,15
"2012-04-17","Watsonia","SE",20,"ENE","SSE",2,4
"2012-04-17","Dartmoor","E",39,"ESE","SSE",7,11
"2012-04-17","Brisbane","E",26,"SE","E",2,9
"2012-04-17","Cairns","SSE",37,"SSE","SE",24,26
"2012-04-17","GoldCoast","ESE",52,"E","SSE",22,20
"2012-04-17","Townsville",NA,NA,"S","ENE",15,19
"2012-04-17","Adelaide","SE",24,"S","W",4,7
"2012-04-17","MountGambier","S",33,"E","E",22,11
"2012-04-17","Nuriootpa","SE",31,"ENE","NE",15,13
"2012-04-17","Woomera","N",30,"NE","SW",11,9
"2012-04-17","Albany",NA,NA,"NW","W",9,15
"2012-04-17","Witchcliffe","NW",44,"NW","NW",13,26
"2012-04-17","PearceRAAF","WSW",43,"N","WSW",7,28
"2012-04-17","PerthAirport","WSW",37,"N","W",9,22
"2012-04-17","Perth","WNW",30,"NNE","W",7,15
"2012-04-17","SalmonGums","NNW",28,"N","S",11,6
"2012-04-17","Walpole","WNW",43,"N","WNW",9,24
"2012-04-17","Hobart","NNW",24,"NNW","ENE",9,9
"2012-04-17","Launceston","S",22,"ENE","WNW",2,4
"2012-04-17","AliceSprings","ENE",39,"E","SSE",7,20
"2012-04-17","Darwin","ESE",48,"SE","E",17,24
"2012-04-18","Albury","ESE",30,"SSE","SSE",17,15
"2012-04-18","BadgerysCreek","E",33,"NNW","SSE",2,2
"2012-04-18","Cobar","S",28,"ESE","SSE",13,11
"2012-04-18","CoffsHarbour","WSW",30,"SW","S",13,11
"2012-04-18","Moree","E",24,"E","ESE",11,13
"2012-04-18","Newcastle",NA,NA,"SE",NA,2,0
"2012-04-18","NorahHead","ENE",69,"N","ENE",33,43
"2012-04-18","NorfolkIsland","E",50,"ESE","E",28,31
"2012-04-18","Penrith","NNE",28,"SSW","S",7,9
"2012-04-18","Richmond","SW",24,"SSW","S",9,9
"2012-04-18","Sydney","NE",54,"WSW","ENE",9,35
"2012-04-18","SydneyAirport","ENE",50,"W","NE",13,30
"2012-04-18","WaggaWagga","E",50,"ESE","ESE",11,20
"2012-04-18","Williamtown","NNE",24,"SSW","ENE",6,4
"2012-04-18","Wollongong","NNE",57,"E","E",24,19
"2012-04-18","Canberra","SE",41,"SSE","SSE",11,17
"2012-04-18","Tuggeranong","E",39,"SE","SSE",6,11
"2012-04-18","MountGinini","ENE",78,"E","E",24,31
"2012-04-18","Ballarat","NE",30,"E","ENE",6,11
"2012-04-18","Bendigo","ENE",28,"SSE","E",15,15
"2012-04-18","Sale","E",46,"E","E",28,33
"2012-04-18","MelbourneAirport","SSE",24,"WNW","SSE",7,11
"2012-04-18","Melbourne","SSE",24,"WNW","SSE",7,11
"2012-04-18","Mildura","ESE",28,"ENE","SE",11,19
"2012-04-18","Portland","ESE",26,"NNE","ESE",9,17
"2012-04-18","Watsonia","S",22,NA,"SSW",0,17
"2012-04-18","Dartmoor","NNE",31,"E","N",9,11
"2012-04-18","Brisbane","ESE",26,"SSE","ESE",2,13
"2012-04-18","Cairns","SE",39,"SSE","SE",20,28
"2012-04-18","GoldCoast","SE",57,"S","SE",28,30
"2012-04-18","Townsville","NE",33,"SE","ENE",9,26
"2012-04-18","Adelaide","NW",30,"NNE","W",7,11
"2012-04-18","MountGambier","N",50,"NE","NNE",17,24
"2012-04-18","Nuriootpa","N",26,"NNE","NE",7,7
"2012-04-18","Woomera","N",26,"ESE","NNE",11,11
"2012-04-18","Albany",NA,NA,"NNW","W",11,19
"2012-04-18","Witchcliffe","WNW",44,"WSW","SW",19,24
"2012-04-18","PearceRAAF","W",54,"N","WNW",15,31
"2012-04-18","PerthAirport","WSW",50,"NE","W",11,19
"2012-04-18","Perth","WNW",41,"WNW","WNW",17,11
"2012-04-18","SalmonGums","NW",43,"SW","WNW",17,20
"2012-04-18","Walpole","WSW",41,"W","W",13,17
"2012-04-18","Hobart","NE",30,"NNE","NE",6,17
"2012-04-18","Launceston","NNE",30,"ESE","ENE",7,7
"2012-04-18","AliceSprings","E",33,"ESE","ENE",9,15
"2012-04-18","Darwin","ESE",37,"SE","ESE",17,17
"2012-04-19","Albury","NE",24,"ESE","E",2,17
"2012-04-19","BadgerysCreek","E",24,NA,"NE",0,4
"2012-04-19","Cobar","N",24,"N","NNW",15,7
"2012-04-19","CoffsHarbour","WSW",37,"SW","WSW",24,15
"2012-04-19","Moree","N",30,"E","NNW",15,11
"2012-04-19","Newcastle",NA,NA,NA,NA,0,0
"2012-04-19","NorahHead","NNE",44,"NW","NNE",9,22
"2012-04-19","NorfolkIsland","E",57,"E","ESE",35,30
"2012-04-19","Penrith","ESE",28,"SSE","SW",4,2
"2012-04-19","Richmond","E",26,NA,"SE",0,4
"2012-04-19","Sydney","ENE",31,"ENE","E",2,13
"2012-04-19","SydneyAirport","ENE",35,"NE","E",6,13
"2012-04-19","WaggaWagga","ESE",31,"ENE","ENE",13,17
"2012-04-19","Wollongong","E",35,"NW","E",7,28
"2012-04-19","Canberra","ESE",30,"ENE","E",11,20
"2012-04-19","Tuggeranong","E",30,"W","ENE",7,13
"2012-04-19","MountGinini","ENE",63,"ENE","ENE",17,13
"2012-04-19","Ballarat","ENE",24,"NNE","NW",9,9
"2012-04-19","Bendigo","NE",28,"ESE","E",6,9
"2012-04-19","Sale","E",43,"N","ESE",9,13
"2012-04-19","MelbourneAirport","N",30,"W","N",7,17
"2012-04-19","Melbourne","N",30,"W","N",7,17
"2012-04-19","Mildura","S",24,"SE","S",7,13
"2012-04-19","Portland","NNW",30,"N","NNW",9,13
"2012-04-19","Watsonia","NE",15,"SW","ENE",2,6
"2012-04-19","Dartmoor","ENE",24,NA,"NNW",0,7
"2012-04-19","Brisbane","E",19,"SW","ENE",6,7
"2012-04-19","Cairns","SSE",39,"SSE","SE",15,24
"2012-04-19","GoldCoast","SW",19,"NW","ESE",7,15
"2012-04-19","Townsville","ENE",35,"NNW","ENE",2,26
"2012-04-19","Adelaide","S",28,"NNE","SW",11,7
"2012-04-19","MountGambier","NNE",30,"NNE","NNW",19,9
"2012-04-19","Nuriootpa","WSW",39,"NE","W",2,17
"2012-04-19","Woomera","NW",41,"NNE","NW",7,17
"2012-04-19","Albany",NA,NA,"N","WSW",4,9
"2012-04-19","Witchcliffe","S",20,"NE","ENE",9,6
"2012-04-19","PearceRAAF","ENE",24,"ENE","WSW",17,9
"2012-04-19","PerthAirport","ENE",26,"NE","SW",15,9
"2012-04-19","Perth","SSE",19,"NE","W",7,4
"2012-04-19","SalmonGums","S",26,"SSE","SSW",6,6
"2012-04-19","Walpole","NNW",22,NA,"NW",0,11
"2012-04-19","Hobart","N",46,"NNW","N",22,22
"2012-04-19","Launceston","NNE",33,"S","NNW",7,11
"2012-04-19","AliceSprings","ESE",33,"N","SE",2,17
"2012-04-19","Darwin","SSE",43,"SE","NNW",17,26
"2012-04-20","Albury","SW",19,"SSE","E",7,2
"2012-04-20","BadgerysCreek","ENE",13,"NW","NNE",2,9
"2012-04-20","Cobar","WSW",31,"W","S",11,13
"2012-04-20","CoffsHarbour","ENE",37,"NW","NNE",15,26
"2012-04-20","Moree","ENE",31,"NNE","SW",19,13
"2012-04-20","Newcastle",NA,NA,"SW","SE",4,4
"2012-04-20","NorahHead","NNE",28,"N","ENE",6,20
"2012-04-20","NorfolkIsland","E",59,"E","E",31,43
"2012-04-20","Penrith","NNE",13,NA,"NE",0,7
"2012-04-20","Richmond","E",19,"NNW","E",2,11
"2012-04-20","Sydney",NA,NA,"W","ENE",9,9
"2012-04-20","SydneyAirport","ENE",31,"WNW","NE",13,19
"2012-04-20","WaggaWagga","ESE",17,NA,"NE",0,7
"2012-04-20","Wollongong","NNE",20,"SE","NNE",4,7
"2012-04-20","Canberra","NNW",24,"SW","N",7,13
"2012-04-20","Tuggeranong","NW",17,"N","W",4,4
"2012-04-20","MountGinini","NW",24,"WNW","NW",13,9
"2012-04-20","Ballarat","SE",20,NA,"SSW",0,9
"2012-04-20","Bendigo","S",28,"W","SSE",4,13
"2012-04-20","Sale","WNW",33,"W","SSW",17,11
"2012-04-20","MelbourneAirport","SSE",26,"W","SSE",7,11
"2012-04-20","Mildura","SSE",26,"ESE","SSE",9,13
"2012-04-20","Portland","SSE",24,"SSE","S",7,17
"2012-04-20","Watsonia","S",17,"NNE","SSW",7,11
"2012-04-20","Dartmoor","SSW",26,NA,"W",0,11
"2012-04-20","Brisbane","ESE",24,"SW","SE",4,11
"2012-04-20","Cairns","SE",39,"SSE","SE",17,26
"2012-04-20","GoldCoast","S",52,"SSE","SSE",24,37
"2012-04-20","Townsville","NE",37,"SE","ENE",11,28
"2012-04-20","MountGambier","S",30,"SW","SSW",9,20
"2012-04-20","Nuriootpa","W",28,"ENE","SW",4,13
"2012-04-20","Woomera","E",31,"NNW","NNE",4,11
"2012-04-20","Albany",NA,NA,"WNW","WSW",6,19
"2012-04-20","Witchcliffe","SSW",43,"S","SSW",9,20
"2012-04-20","PerthAirport","S",44,"N","SSW",2,26
"2012-04-20","Perth","SSW",37,"SSE","SW",6,17
"2012-04-20","SalmonGums","SSW",35,"NNW","W",6,13
"2012-04-20","Walpole","WSW",41,"W","W",4,19
"2012-04-20","Hobart","SSW",50,NA,"SSW",0,30
"2012-04-20","Launceston","SSE",33,"E","ENE",4,6
"2012-04-20","AliceSprings","E",30,"ENE","SE",9,9
"2012-04-20","Darwin","E",46,"ESE","E",15,26
"2012-04-21","Albury","NNE",43,"SE","SE",7,6
"2012-04-21","BadgerysCreek","ENE",20,"WSW","E",11,7
"2012-04-21","Cobar","NW",28,"ESE","NW",11,15
"2012-04-21","CoffsHarbour","NE",30,"NNW","NE",6,17
"2012-04-21","Moree","E",26,"NE","NW",15,7
"2012-04-21","Newcastle",NA,NA,NA,"SE",0,4
"2012-04-21","NorahHead","SSW",31,"WSW","S",9,17
"2012-04-21","NorfolkIsland","E",54,"E","E",31,31
"2012-04-21","Penrith","S",15,"WSW","NNE",2,7
"2012-04-21","Richmond","ESE",20,"SW","NE",6,7
"2012-04-21","Sydney","SSW",26,"SSW","SSE",19,19
"2012-04-21","SydneyAirport","S",33,"SSW","S",22,24
"2012-04-21","WaggaWagga","E",22,"ENE","E",7,11
"2012-04-21","Wollongong","S",37,"SW","SSE",11,28
"2012-04-21","Canberra","ESE",22,"SE","E",11,9
"2012-04-21","Tuggeranong","NE",22,NA,"NE",0,13
"2012-04-21","MountGinini","NNW",30,"NE","NE",9,9
"2012-04-21","Ballarat","N",37,"NNE","NNE",13,20
"2012-04-21","Bendigo","NNE",26,"SE","E",9,11
"2012-04-21","Sale","E",28,"NW","ESE",7,20
"2012-04-21","MelbourneAirport","E",26,"NNE","E",6,13
"2012-04-21","Mildura","WNW",54,"NNE","NNE",13,11
"2012-04-21","Portland","W",54,"NE","E",9,13
"2012-04-21","Watsonia","ENE",15,"ENE","NE",11,6
"2012-04-21","Dartmoor","NW",54,"ENE","NNW",9,15
"2012-04-21","Brisbane","ENE",17,"WSW","ENE",6,9
"2012-04-21","Cairns","SSE",33,"S","ESE",17,17
"2012-04-21","GoldCoast","SE",30,"E","ESE",9,17
"2012-04-21","Townsville","NE",24,"SE","NE",9,15
"2012-04-21","Adelaide","N",31,"NW","N",9,13
"2012-04-21","MountGambier","NNW",57,"NE","N",20,19
"2012-04-21","Nuriootpa","WNW",44,"NNE","SW",11,9
"2012-04-21","Woomera","SW",39,"SSW","N",30,9
"2012-04-21","Albany",NA,NA,"WSW","WSW",31,24
"2012-04-21","Witchcliffe","SSE",46,"WSW","SW",17,19
"2012-04-21","PerthAirport","SSW",41,"NNE","SSW",4,11
"2012-04-21","Perth","SW",28,NA,"WSW",0,6
"2012-04-21","SalmonGums","SW",35,"W","SW",19,15
"2012-04-21","Walpole","SW",43,"WSW","WSW",19,13
"2012-04-21","Hobart","S",31,NA,"ESE",0,7
"2012-04-21","Launceston","ESE",22,"ESE","WNW",6,9
"2012-04-21","AliceSprings","NNW",46,"NE","WNW",7,20
"2012-04-21","Darwin","NNE",50,"ENE","N",19,28
"2012-04-22","Albury","NE",43,"NNE","NNE",7,20
"2012-04-22","BadgerysCreek","WSW",11,"NE","WSW",6,6
"2012-04-22","Cobar","NNE",28,"S","NNE",7,19
"2012-04-22","CoffsHarbour","E",26,"NW","NE",4,15
"2012-04-22","Moree","E",30,"NE",NA,17,0
"2012-04-22","Newcastle",NA,NA,"NE",NA,2,0
"2012-04-22","NorahHead","NNE",24,"WNW","NNE",6,19
"2012-04-22","NorfolkIsland","E",59,"E","E",26,30
"2012-04-22","Penrith","S",11,"NE","S",7,6
"2012-04-22","Richmond","NE",13,"NNE","SW",2,7
"2012-04-22","Sydney","ENE",20,"W","NE",13,7
"2012-04-22","SydneyAirport","NW",30,"NNW","NNE",15,13
"2012-04-22","WaggaWagga","NE",28,"NW","NE",9,15
"2012-04-22","Williamtown","NNW",22,"NW","N",13,9
"2012-04-22","Wollongong","N",28,"N","NW",17,11
"2012-04-22","Canberra","NNW",31,NA,"N",0,15
"2012-04-22","Tuggeranong","N",22,"NNE","N",2,11
"2012-04-22","MountGinini","WNW",52,"WNW","WNW",19,17
"2012-04-22","Ballarat","N",59,"N","NNW",24,30
"2012-04-22","Bendigo","W",50,"N","NNW",11,19
"2012-04-22","Sale","NNW",39,"WNW","NW",17,22
"2012-04-22","MelbourneAirport","N",56,"N","NNW",28,22
"2012-04-22","Melbourne","N",56,"N","NNW",28,22
"2012-04-22","Mildura","W",37,"NE","WSW",11,19
"2012-04-22","Portland","WNW",63,"NNW","WNW",24,28
"2012-04-22","Watsonia","N",50,"NE","N",4,22
"2012-04-22","Dartmoor","WNW",57,"NNW","WNW",19,19
"2012-04-22","Brisbane","WNW",22,"WSW","NE",6,7
"2012-04-22","Cairns","SE",31,"SE","SE",15,24
"2012-04-22","GoldCoast","SE",20,"WNW","E",9,13
"2012-04-22","Townsville","NE",31,"SSW","NE",6,17
"2012-04-22","Adelaide","W",50,"NW","WNW",26,24
"2012-04-22","MountGambier","NNW",54,"NNW","NW",24,31
"2012-04-22","Nuriootpa","WNW",56,"WNW","WNW",28,26
"2012-04-22","Woomera","WSW",41,"WSW","W",31,26
"2012-04-22","Albany",NA,NA,"SSE","SSE",15,7
"2012-04-22","Witchcliffe","S",37,"SSE","S",9,24
"2012-04-22","PearceRAAF","SSW",35,"SSE","S",6,19
"2012-04-22","PerthAirport","ESE",35,"NNW","WSW",7,24
"2012-04-22","Perth","SW",28,"SE","SW",2,15
"2012-04-22","SalmonGums","SSE",37,"SW","SSW",13,22
"2012-04-22","Walpole","SW",28,"WSW","SSE",9,11
"2012-04-22","Hobart","NNW",44,"NW","NW",15,13
"2012-04-22","Launceston","N",48,NA,"NNW",0,17
"2012-04-22","AliceSprings","E",26,"S","SE",13,15
"2012-04-22","Darwin","ENE",31,"NNE","NNE",11,13
"2012-04-23","Albury","WSW",39,NA,"NNW",0,19
"2012-04-23","BadgerysCreek","NNE",19,"NNE","N",11,11
"2012-04-23","Cobar","NW",39,"W","WNW",9,15
"2012-04-23","CoffsHarbour","SSW",43,"NNW","NE",6,26
"2012-04-23","Moree","WSW",37,"SE","N",9,9
"2012-04-23","Newcastle",NA,NA,NA,NA,0,0
"2012-04-23","NorahHead","N",37,"WNW","N",9,24
"2012-04-23","NorfolkIsland","E",52,"E","E",26,33
"2012-04-23","Penrith","NNE",15,"NNE","NNE",6,11
"2012-04-23","Richmond","NE",28,"ENE","NE",9,20
"2012-04-23","Sydney","NW",33,"NW","N",20,15
"2012-04-23","SydneyAirport","N",33,"NW","N",20,17
"2012-04-23","WaggaWagga","WNW",37,"NE","WNW",2,24
"2012-04-23","Williamtown",NA,NA,"WNW","N",13,6
"2012-04-23","Wollongong","NW",61,"NNW","ENE",46,6
"2012-04-23","Canberra","NW",39,"ESE","N",6,11
"2012-04-23","Tuggeranong","NNW",30,NA,"NNW",0,15
"2012-04-23","MountGinini","NW",50,"NNW","WNW",19,19
"2012-04-23","Ballarat","W",59,"N","WNW",26,17
"2012-04-23","Bendigo","NNW",56,"NNW","W",6,24
"2012-04-23","Sale","WSW",54,"NE","NNW",6,19
"2012-04-23","MelbourneAirport","W",72,"N","WSW",26,33
"2012-04-23","Melbourne","W",72,"N","WSW",26,33
"2012-04-23","Mildura","WNW",54,"NW","W",17,24
"2012-04-23","Portland","SSW",50,"NW","W",24,20
"2012-04-23","Watsonia","WSW",52,"E","NW",7,15
"2012-04-23","Dartmoor","W",39,"NW","WSW",13,17
"2012-04-23","Brisbane","ENE",17,"W","NE",6,7
"2012-04-23","Cairns","SE",37,"SSE","SE",13,28
"2012-04-23","GoldCoast","NNE",28,"NW","NNE",9,20
"2012-04-23","Townsville","NE",31,"S","ENE",6,24
"2012-04-23","Adelaide","WSW",54,"WSW","SSW",13,17
"2012-04-23","MountGambier","WSW",46,"WNW","W",17,24
"2012-04-23","Nuriootpa","WSW",57,"WSW","WSW",17,20
"2012-04-23","Woomera","SSW",48,"WSW","SW",22,30
"2012-04-23","Albany",NA,NA,NA,"ESE",0,13
"2012-04-23","Witchcliffe","SSE",28,"NE","ESE",7,13
"2012-04-23","PearceRAAF","E",48,"ENE","E",31,17
"2012-04-23","PerthAirport","E",52,"ENE","ESE",22,17
"2012-04-23","Perth","SSE",26,"E","ESE",11,9
"2012-04-23","SalmonGums","SE",28,"SSW","SSE",6,19
"2012-04-23","Walpole","E",20,"NNW","ESE",7,13
"2012-04-23","Hobart","NNW",30,"WSW","WSW",7,9
"2012-04-23","Launceston","WNW",48,"NW","WNW",4,24
"2012-04-23","AliceSprings","SW",35,"S","SSE",2,11
"2012-04-23","Darwin","NE",37,"E","ESE",11,15
"2012-04-24","Albury","WNW",35,"W","W",17,15
"2012-04-24","BadgerysCreek","WNW",50,"SSW","W",2,20
"2012-04-24","Cobar","WSW",39,"SW","W",19,20
"2012-04-24","CoffsHarbour","NW",37,NA,"NNW",0,26
"2012-04-24","Moree","SW",39,"NNW","W",13,28
"2012-04-24","Newcastle",NA,NA,"SW","NW",6,19
"2012-04-24","NorahHead","WNW",52,"NW","NW",11,9
"2012-04-24","NorfolkIsland","E",46,"E","E",28,22
"2012-04-24","Penrith","WNW",59,"SW","WNW",2,19
"2012-04-24","Richmond","WNW",67,NA,"W",0,33
"2012-04-24","Sydney","NW",74,"W","W",13,41
"2012-04-24","SydneyAirport","WSW",63,"WNW","WSW",11,33
"2012-04-24","WaggaWagga","W",48,"WNW","WSW",15,31
"2012-04-24","Williamtown",NA,NA,"NW","NNW",13,19
"2012-04-24","Wollongong","WSW",56,"NW","WSW",11,35
"2012-04-24","Canberra","WNW",46,"N","WNW",17,31
"2012-04-24","Tuggeranong","WNW",43,"NNW","WNW",7,22
"2012-04-24","Ballarat","SW",54,"SW","SW",15,24
"2012-04-24","Bendigo","WSW",52,"W","SW",11,26
"2012-04-24","Sale","WSW",52,"WNW","NNW",13,24
"2012-04-24","MelbourneAirport","WSW",52,"NNW","WSW",13,24
"2012-04-24","Mildura","SW",48,"WSW","SSW",17,24
"2012-04-24","Portland","SSW",52,"SW","S",33,24
"2012-04-24","Watsonia","WNW",44,"NW","W",11,13
"2012-04-24","Dartmoor","SSW",46,"SW","S",15,26
"2012-04-24","Brisbane","W",22,"SW","S",2,6
"2012-04-24","Cairns","E",30,"SSE","ESE",9,13
"2012-04-24","GoldCoast","SSE",30,"SSW","SSE",4,13
"2012-04-24","Townsville","NE",31,"WSW","ENE",9,19
"2012-04-24","Adelaide","SW",43,"SW","SSW",13,17
"2012-04-24","MountGambier","SSW",52,"SW","SW",31,20
"2012-04-24","Nuriootpa","WSW",43,"W","WSW",11,19
"2012-04-24","Woomera","S",39,"S","S",24,26
"2012-04-24","Albany",NA,NA,"NNE","ENE",6,11
"2012-04-24","Witchcliffe","NE",28,"NE","NNE",17,13
"2012-04-24","PearceRAAF","ENE",54,"ENE","ENE",31,17
"2012-04-24","PerthAirport","E",48,"ENE","NE",24,20
"2012-04-24","Perth","NE",37,"NE","ENE",17,15
"2012-04-24","SalmonGums","NE",31,"ENE","ENE",15,13
"2012-04-24","Walpole","NE",31,"NE","ENE",15,13
"2012-04-24","Hobart","S",30,"NNW","SE",15,13
"2012-04-24","Launceston","NE",19,"S","ENE",2,6
"2012-04-24","AliceSprings","ESE",44,"SSE","SE",17,26
"2012-04-24","Darwin","SE",33,"SE","ENE",15,9
"2012-04-25","Albury","WNW",39,"W","W",26,22
"2012-04-25","BadgerysCreek","WSW",61,"W","WSW",15,26
"2012-04-25","Cobar","SW",43,"SSW","SW",20,24
"2012-04-25","Moree","SW",41,"WSW","WSW",17,30
"2012-04-25","Newcastle",NA,NA,"NW","NW",19,28
"2012-04-25","NorahHead","WNW",39,"W","WNW",11,17
"2012-04-25","NorfolkIsland","E",48,"ENE","ENE",19,19
"2012-04-25","Penrith","SW",48,"WSW","W",19,26
"2012-04-25","Richmond","WSW",50,"WNW","W",9,30
"2012-04-25","Sydney","W",65,"WNW","W",24,35
"2012-04-25","SydneyAirport","W",67,"WNW","WNW",35,46
"2012-04-25","WaggaWagga","WSW",39,"WNW","WSW",20,26
"2012-04-25","Williamtown","NW",61,"WNW","NW",41,41
"2012-04-25","Wollongong","WNW",81,"WNW","W",50,39
"2012-04-25","Canberra","WNW",61,"NW","WNW",30,39
"2012-04-25","Tuggeranong","NW",43,"NNW","WNW",17,26
"2012-04-25","MountGinini","SW",72,NA,"WSW",NA,26
"2012-04-25","Ballarat","SSW",44,"SW","SW",22,26
"2012-04-25","Bendigo","SW",52,"SW","SSW",30,22
"2012-04-25","Sale","W",50,"W","WSW",31,24
"2012-04-25","MelbourneAirport","WSW",54,"WSW","SSW",35,26
"2012-04-25","Melbourne","WSW",54,"WSW","SSW",35,26
"2012-04-25","Mildura","SSW",39,"SW","SW",15,20
"2012-04-25","Portland","S",35,"SSW","WSW",15,19
"2012-04-25","Watsonia","W",44,"WSW","SW",15,24
"2012-04-25","Dartmoor","SSW",35,NA,"SSW",0,11
"2012-04-25","Brisbane","W",30,"W","WNW",7,7
"2012-04-25","Cairns","SE",30,NA,"ESE",0,19
"2012-04-25","GoldCoast","WNW",39,"W","N",11,19
"2012-04-25","Townsville","NE",30,"SSW","NE",17,19
"2012-04-25","Adelaide","SW",31,"SSW","SW",13,15
"2012-04-25","MountGambier","SSW",35,"SSW","SW",26,19
"2012-04-25","Nuriootpa","SSW",28,"WSW","WSW",11,19
"2012-04-25","Woomera","S",39,"S","S",22,17
"2012-04-25","Albany",NA,NA,NA,"WNW",0,4
"2012-04-25","Witchcliffe","SSE",20,"ESE","N",2,9
"2012-04-25","PearceRAAF","NE",43,"NE","NNE",24,7
"2012-04-25","PerthAirport","NE",37,"ENE","N",20,13
"2012-04-25","Perth","NE",30,"ENE","NNE",9,7
"2012-04-25","SalmonGums","N",35,"NNE","NE",17,9
"2012-04-25","Walpole","NNE",31,"ENE","SSE",9,6
"2012-04-25","Hobart","SSW",48,"SSW","S",30,20
"2012-04-25","Launceston","SE",43,"SSE","SE",15,20
"2012-04-25","AliceSprings","SSE",50,"SE","SSE",19,24
"2012-04-25","Darwin","SE",41,"SE","E",28,19
"2012-04-26","Albury","NW",19,"WSW","NW",6,11
"2012-04-26","BadgerysCreek","SW",30,"WSW","SSE",13,4
"2012-04-26","Cobar","S",30,"S","SW",13,13
"2012-04-26","CoffsHarbour","S",35,"SW","WSW",19,13
"2012-04-26","Moree","SSW",35,"SSW","SW",20,22
"2012-04-26","Newcastle",NA,NA,"NW","SE",2,9
