"date","location","windgustdir","windgustspeed","winddir9am","winddir3pm","windspeed9am","windspeed3pm"
"2017-03-04","MelbourneAirport","S",31,"WNW","SSE",13,15
"2017-03-04","Melbourne","SSW",24,"N","SSW",4,11
"2017-03-04","Mildura","SE",33,"E","SE",17,15
"2017-03-04","Nhil","SSW",35,"E","WNW",17,11
"2017-03-04","Portland","SSE",31,"E","S",15,19
"2017-03-04","Watsonia","SW",26,"E","SW",6,11
"2017-03-04","Dartmoor","ESE",33,"E","SSW",11,19
"2017-03-04","Brisbane","ENE",24,"ESE","ENE",4,9
"2017-03-04","Cairns","S",28,"S","S",19,15
"2017-03-04","GoldCoast","ESE",26,"SSE","E",19,19
"2017-03-04","Townsville","E",41,NA,"ENE",0,30
"2017-03-04","Adelaide","WSW",35,NA,"WSW",0,20
"2017-03-04","MountGambier",NA,NA,"ESE","SSW",13,24
"2017-03-04","Nuriootpa","WSW",43,"E","SW",7,22
"2017-03-04","Woomera","S",48,"ESE","SW",17,28
"2017-03-04","Albany",NA,NA,"S",NA,22,NA
"2017-03-04","Witchcliffe","SE",50,"SE","SSE",31,33
"2017-03-04","PearceRAAF","E",52,"SE","SSE",13,13
"2017-03-04","PerthAirport","SE",35,"ESE","SE",11,15
"2017-03-04","Perth","SSE",26,"ESE","SE",7,13
"2017-03-04","SalmonGums","S",30,"SSW","SSE",6,11
"2017-03-04","Hobart","SE",37,"NNW","SE",11,22
"2017-03-04","Launceston","NNW",30,NA,"NW",0,17
"2017-03-04","AliceSprings","ESE",48,"ESE","SE",13,26
"2017-03-04","Darwin","E",56,"SSE","SE",9,6
"2017-03-04","Katherine","ENE",54,"ENE","SE",17,22
"2017-03-04","Uluru","ESE",43,"E","SSE",24,19
"2017-03-05","Albury","SE",33,"S","E",9,9
"2017-03-05","BadgerysCreek","SW",43,"WSW","SW",13,17
"2017-03-05","Cobar","SSE",41,"E","SSE",6,9
"2017-03-05","CoffsHarbour","S",46,"WSW","ENE",13,4
"2017-03-05","Moree","W",43,"E","W",6,20
"2017-03-05","Newcastle",NA,NA,"SW",NA,19,NA
"2017-03-05","NorahHead","SSW",59,"WSW","SW",6,15
"2017-03-05","Penrith","SW",31,"S","SW",7,2
"2017-03-05","Richmond","SSW",37,"SSW","SSE",11,7
"2017-03-05","Sydney","SW",56,"W","SW",20,24
"2017-03-05","SydneyAirport","SSW",59,"W","SW",19,31
"2017-03-05","WaggaWagga","SW",50,"WSW","SW",7,22
"2017-03-05","Williamtown","SW",48,"NW","SW",15,13
"2017-03-05","Wollongong","SSW",59,"SW","SSW",17,39
"2017-03-05","Canberra","SSE",48,"SE","S",9,28
"2017-03-05","Tuggeranong","SSE",50,"S","SSE",7,15
"2017-03-05","MountGinini","SSE",41,"SSE","SSE",13,11
"2017-03-05","Ballarat","SSE",44,"SE","SSE",24,24
"2017-03-05","Bendigo","SSE",46,"SE","SW",22,20
"2017-03-05","Sale","ESE",35,"SE","ESE",20,22
"2017-03-05","MelbourneAirport","S",44,"S","S",15,28
"2017-03-05","Melbourne","S",35,NA,"SSW",0,15
"2017-03-05","Mildura","S",30,"SW","SE",9,11
"2017-03-05","Nhil","S",52,"S","S",19,17
"2017-03-05","Portland","SE",43,"SE","SE",24,24
"2017-03-05","Watsonia","SW",43,"SW","SSW",9,24
"2017-03-05","Dartmoor","SE",43,"SE","SE",15,33
"2017-03-05","Brisbane","NE",19,"SW","NE",7,9
"2017-03-05","Cairns","SSE",26,"SSE","NE",19,15
"2017-03-05","GoldCoast","SSE",41,"ENE","NE",9,22
"2017-03-05","Townsville","ENE",30,"ESE","ENE",9,24
"2017-03-05","Adelaide","S",39,"SSE","SSE",13,13
"2017-03-05","MountGambier","S",48,"SSE","SSE",19,31
"2017-03-05","Nuriootpa","SSE",35,"SW","WSW",6,15
"2017-03-05","Woomera","SSW",44,"S","S",28,26
"2017-03-05","Albany",NA,NA,"ESE",NA,6,NA
"2017-03-05","Witchcliffe","ESE",37,"ESE","SSE",20,22
"2017-03-05","PearceRAAF","ESE",39,"ESE","SSW",22,13
"2017-03-05","PerthAirport","E",39,"E","S",24,11
"2017-03-05","Perth","SSW",35,"E","SE",13,7
"2017-03-05","SalmonGums","ESE",24,"ESE","E",7,6
"2017-03-05","Walpole","SE",35,"E","ESE",17,19
"2017-03-05","Hobart","SE",37,"S","ESE",4,15
"2017-03-05","Launceston","NNW",33,"E","NNW",4,9
"2017-03-05","AliceSprings","SE",48,"ENE","E",20,28
"2017-03-05","Darwin","ESE",59,"E","NNE",31,24
"2017-03-05","Katherine","ENE",41,"ENE","NE",13,22
"2017-03-05","Uluru","E",39,"ESE","ESE",19,22
"2017-03-06","Albury","SE",37,"ESE","SSE",20,19
"2017-03-06","BadgerysCreek","SW",41,"SW","S",22,24
"2017-03-06","Cobar","SW",35,"NW","SSW",9,15
"2017-03-06","CoffsHarbour","S",54,"SSW","S",22,30
"2017-03-06","Moree","SW",57,"SE","SSW",15,28
"2017-03-06","Newcastle",NA,NA,"SE",NA,9,NA
"2017-03-06","NorahHead","SSW",76,"SW","SSW",20,48
"2017-03-06","NorfolkIsland","NNE",50,"NE","NNE",30,24
"2017-03-06","Penrith","S",37,"SSW","S",17,13
"2017-03-06","Richmond","SSE",44,"SSW","S",24,17
"2017-03-06","Sydney","SSW",65,"WSW","SSW",19,33
"2017-03-06","SydneyAirport","SSW",69,"SSW","SSW",39,48
"2017-03-06","WaggaWagga","ESE",30,"ENE","S",9,11
"2017-03-06","Williamtown","S",70,"SW","SSW",24,46
"2017-03-06","Wollongong","SSW",72,"SSW","S",41,52
"2017-03-06","Canberra","S",44,"SE","SSW",17,20
"2017-03-06","Tuggeranong","SSE",46,"SSE","SE",28,22
"2017-03-06","MountGinini","SSE",35,"SSE","SE",13,6
"2017-03-06","Ballarat","SE",61,"SE","SE",35,35
"2017-03-06","Bendigo","S",39,"SE","SE",24,15
"2017-03-06","Sale","ESE",46,"SSE","ESE",7,30
"2017-03-06","MelbourneAirport","SSE",50,"SSE","SSE",24,26
"2017-03-06","Melbourne","SE",46,"SSE","SE",13,19
"2017-03-06","Mildura","SSE",33,"SE","SSW",22,11
"2017-03-06","Nhil","SE",35,"SSE","SE",19,13
"2017-03-06","Portland","SE",43,"SE","SE",20,24
"2017-03-06","Watsonia","SSW",35,"SW","SSW",9,19
"2017-03-06","Dartmoor","SE",46,"ESE","SE",17,24
"2017-03-06","Brisbane","ENE",26,"W","E",2,15
"2017-03-06","Cairns","NNE",24,"SE","NNE",2,13
"2017-03-06","GoldCoast","SE",48,"SSE","SE",28,39
"2017-03-06","Townsville","NE",30,"W","NE",7,19
"2017-03-06","Adelaide","SSE",30,"ESE","SW",6,7
"2017-03-06","MountGambier","S",44,"SE","SSE",28,28
"2017-03-06","Nuriootpa","ESE",37,"SE","ESE",19,13
"2017-03-06","Woomera","SSE",44,"S","S",28,17
"2017-03-06","Albany",NA,NA,"SE",NA,19,NA
"2017-03-06","Witchcliffe","SE",43,"SE","SSE",15,20
"2017-03-06","PearceRAAF","SW",30,"NNW","SW",2,19
"2017-03-06","PerthAirport","WSW",31,"NNE","W",9,19
"2017-03-06","Perth","SW",26,"ESE","SW",2,13
"2017-03-06","SalmonGums","NNW",35,"NNE","NE",19,11
"2017-03-06","Walpole","SSE",31,"ESE","S",15,13
"2017-03-06","Hobart","SE",39,"SSW","SE",17,28
"2017-03-06","Launceston","SSE",31,"SSE","SSE",11,20
"2017-03-06","AliceSprings","SE",35,"SE","S",11,17
"2017-03-06","Darwin","N",46,"NE","N",15,15
"2017-03-06","Katherine","NNE",54,"NE","NE",20,22
"2017-03-06","Uluru","SE",41,"SE","SE",24,20
"2017-03-07","Albury","SE",28,"SE","ESE",20,11
"2017-03-07","BadgerysCreek","SSE",43,"SW","SSE",17,20
"2017-03-07","Cobar","WSW",48,"ENE","WSW",26,30
"2017-03-07","CoffsHarbour","S",63,"SW","SSW",30,31
"2017-03-07","Moree","SSW",48,"E","SSW",20,26
"2017-03-07","Newcastle",NA,NA,"SE",NA,9,NA
"2017-03-07","NorahHead","S",81,"SSW","SSW",39,41
"2017-03-07","NorfolkIsland","NNE",54,"W","W",24,30
"2017-03-07","Penrith","SE",41,"SSW","SSE",19,20
"2017-03-07","Richmond","SE",46,"SSW","SSE",19,22
"2017-03-07","Sydney","SSE",54,"SW","SSW",13,30
"2017-03-07","SydneyAirport","S",65,"SSW","SSW",31,35
"2017-03-07","WaggaWagga","NE",41,"ENE","SE",22,7
"2017-03-07","Williamtown","SSE",59,"WSW","S",13,31
"2017-03-07","Wollongong","SSW",63,"SSW","S",30,46
"2017-03-07","Canberra","SE",44,"SSE","E",19,28
"2017-03-07","Tuggeranong","SSE",39,"SSE","SSW",20,19
"2017-03-07","MountGinini","SSE",37,"ESE","ESE",9,6
"2017-03-07","Ballarat","SE",57,"ESE","NNW",28,7
"2017-03-07","Bendigo","SSE",31,"SE","NNW",17,9
"2017-03-07","Sale","E",46,"NE","E",11,35
"2017-03-07","MelbourneAirport","SE",35,"W","SE",9,9
"2017-03-07","Melbourne","SSE",33,"ENE","SW",4,7
"2017-03-07","Mildura","ESE",35,"SE","SE",17,17
"2017-03-07","Nhil","E",43,"ESE","SSE",26,15
"2017-03-07","Portland","E",44,"E","E",24,24
"2017-03-07","Watsonia",NA,NA,"SW","SSW",6,9
"2017-03-07","Dartmoor","SE",39,"E","E",17,13
"2017-03-07","Brisbane","E",30,"SSW","ENE",6,13
"2017-03-07","Cairns","N",24,"SE","NNE",11,13
"2017-03-07","GoldCoast","SE",72,"S","SE",31,52
"2017-03-07","Townsville","NNE",30,"NW","NE",9,17
"2017-03-07","Adelaide","SW",30,NA,"SW",0,17
"2017-03-07","MountGambier","ESE",41,"ESE","E",30,13
"2017-03-07","Nuriootpa","SE",39,"E","ENE",15,9
"2017-03-07","Woomera","S",39,"S","SSW",26,17
"2017-03-07","Albany",NA,NA,"WSW",NA,9,NA
"2017-03-07","Witchcliffe","SE",39,"SSE","SSE",20,24
"2017-03-07","PearceRAAF","S",30,"NNE","S",6,22
"2017-03-07","PerthAirport","SW",33,"NW","SW",6,24
"2017-03-07","Perth","SW",30,"ENE","WSW",2,15
"2017-03-07","SalmonGums","WSW",57,"N","NW",20,15
"2017-03-07","Walpole","S",26,"SSW","S",11,11
"2017-03-07","Hobart","NW",28,"NW","ESE",15,17
"2017-03-07","Launceston","NW",35,"SE","NNW",15,4
"2017-03-07","AliceSprings","ESE",33,"E","E",20,11
"2017-03-07","Darwin","NNW",37,"NE","NE",15,15
"2017-03-07","Katherine","NNW",31,"ENE","NE",13,15
"2017-03-07","Uluru","E",35,"ESE","E",19,19
"2017-03-08","Albury","NW",22,NA,"W",0,9
"2017-03-08","BadgerysCreek","S",35,"WSW","S",13,20
"2017-03-08","Cobar","ESE",35,"E","E",24,13
"2017-03-08","CoffsHarbour","S",54,"SW","SSW",30,28
"2017-03-08","Moree","WSW",41,"ESE","NNW",24,13
"2017-03-08","Newcastle",NA,NA,"SE",NA,9,NA
"2017-03-08","NorahHead","S",63,"SSE","SSE",33,43
"2017-03-08","NorfolkIsland","NNE",59,"WNW","NNE",20,22
"2017-03-08","Penrith","S",35,"SSW","SSE",11,20
"2017-03-08","Sydney","SE",46,"ESE","SE",17,20
"2017-03-08","SydneyAirport","S",48,"ESE","SSE",17,26
"2017-03-08","WaggaWagga","E",37,"ENE","SSE",24,9
"2017-03-08","Williamtown","SSE",50,"SSE","SSE",17,26
"2017-03-08","Wollongong","SE",54,"SSE","SSE",24,24
"2017-03-08","Tuggeranong","SSE",28,"S","SE",13,13
"2017-03-08","MountGinini","ESE",46,"ESE","ESE",19,6
"2017-03-08","Ballarat","NNE",46,"NNE","ENE",30,13
"2017-03-08","Bendigo","NE",30,"E","SW",7,9
"2017-03-08","Sale","E",43,"NNW","ESE",4,30
"2017-03-08","MelbourneAirport","N",39,"NNE","SE",9,11
"2017-03-08","Melbourne","NE",28,"NNE","ENE",9,7
"2017-03-08","Mildura","NE",31,"NE","SE",19,6
"2017-03-08","Nhil","E",35,"ENE","NNW",24,15
"2017-03-08","Portland","ENE",30,"ENE","ESE",15,15
"2017-03-08","Watsonia","NNE",28,"ESE","SSE",7,9
"2017-03-08","Dartmoor","NNE",28,"E","NW",7,11
"2017-03-08","Brisbane","SE",24,"SW","SW",7,6
"2017-03-08","Cairns","NE",28,"SSE","NE",13,15
"2017-03-08","GoldCoast","SSE",59,"SSW","SSE",17,41
"2017-03-08","Townsville","E",35,NA,"NE",0,26
"2017-03-08","Adelaide","SW",31,"NNE","WSW",6,15
"2017-03-08","MountGambier","SW",35,"E","NW",11,20
"2017-03-08","Nuriootpa","SE",35,"ESE","E",13,9
"2017-03-08","Woomera","SSE",35,"SE","SE",20,13
"2017-03-08","Albany",NA,NA,"SE",NA,6,NA
"2017-03-08","Witchcliffe","SSE",57,"SE","SSE",26,33
"2017-03-08","PearceRAAF","E",41,"E","SSE",17,17
"2017-03-08","PerthAirport","ESE",41,"ESE","SSW",15,11
"2017-03-08","Perth","WSW",28,"SE","SSW",7,9
"2017-03-08","SalmonGums","E",52,"SE","SSE",7,20
"2017-03-08","Walpole","SE",35,"SE","SE",15,17
"2017-03-08","Hobart","SE",28,"NNW","SE",17,17
"2017-03-08","Launceston","N",31,"E","NNW",7,17
"2017-03-08","AliceSprings","NNE",30,"N","NNE",7,9
"2017-03-08","Darwin","SSE",30,"NE","N",9,11
"2017-03-08","Katherine","NNW",24,"NNE","SSE",9,13
"2017-03-08","Uluru","NNW",35,"ENE","NW",15,11
"2017-03-09","Albury","W",33,"SSE","WNW",6,19
"2017-03-09","BadgerysCreek","SSW",28,"SSW","ESE",9,9
"2017-03-09","Cobar","SSW",37,"E","S",22,17
"2017-03-09","CoffsHarbour","SSW",57,"WSW","S",31,30
"2017-03-09","Moree","E",31,"E","S",17,13
"2017-03-09","Newcastle",NA,NA,"SW",NA,9,NA
"2017-03-09","NorahHead","SE",63,"S","S",37,41
"2017-03-09","NorfolkIsland","WSW",50,"WNW","W",15,22
"2017-03-09","Penrith","SE",24,"SSW","E",11,11
"2017-03-09","Richmond","ESE",41,"SSE","E",6,11
"2017-03-09","Sydney","SSE",43,"SE","SSE",15,31
"2017-03-09","SydneyAirport","SSE",46,"SE","SE",24,31
"2017-03-09","WaggaWagga","ENE",37,"E","SW",11,15
"2017-03-09","Williamtown","S",50,"NW","S",13,24
"2017-03-09","Wollongong","S",43,"SW","S",17,28
"2017-03-09","Canberra","NNE",33,"SSE","SE",13,13
"2017-03-09","Tuggeranong","ENE",28,"E","NE",9,13
"2017-03-09","MountGinini","ESE",37,"ESE","WSW",15,4
"2017-03-09","Ballarat","N",37,"NNE","SE",28,6
"2017-03-09","Bendigo","S",22,"E","NNW",7,4
"2017-03-09","Sale","E",31,NA,"E",0,17
"2017-03-09","MelbourneAirport","N",50,"N","SE",31,2
"2017-03-09","Melbourne","N",33,"NNE","S",13,11
"2017-03-09","Mildura","SE",26,"NE","E",11,7
"2017-03-09","Nhil","SW",37,"N","WNW",13,19
"2017-03-09","Portland","NW",46,"NNW","WSW",20,19
"2017-03-09","Watsonia","NE",30,"E","E",9,7
"2017-03-09","Dartmoor","NW",33,"N","SW",11,20
"2017-03-09","Brisbane","SSW",24,"SSW","ENE",7,11
"2017-03-09","Cairns","NE",30,NA,"NNE",0,11
"2017-03-09","GoldCoast","SE",56,"SSE","SSE",30,30
"2017-03-09","Townsville","E",39,"SE","ESE",17,20
"2017-03-09","MountGambier","SSW",43,"N","SW",11,31
"2017-03-09","Nuriootpa","SSW",33,"NNE","WSW",6,17
"2017-03-09","Woomera","NNE",37,"E","ENE",13,13
"2017-03-09","Albany",NA,NA,"E",NA,15,NA
"2017-03-09","Witchcliffe","SSE",59,"SE","SSE",24,35
"2017-03-09","PearceRAAF","E",43,"SE","ESE",17,9
"2017-03-09","PerthAirport","SE",48,"SE","SSE",17,20
"2017-03-09","Perth","SE",31,"SE","SSE",9,11
"2017-03-09","SalmonGums","ENE",30,"SSE","SSE",9,6
"2017-03-09","Walpole","SSE",46,"SE","SE",22,22
"2017-03-09","Hobart","NW",35,"NW","SE",20,20
"2017-03-09","Launceston","NNW",30,NA,"NW",0,13
"2017-03-09","AliceSprings","E",31,"SW","N",9,11
"2017-03-09","Darwin","ESE",33,"ENE","S",6,6
"2017-03-09","Katherine","SSE",26,"ENE","SSW",2,15
"2017-03-09","Uluru","NE",31,"SSE","E",11,19
"2017-03-10","Albury","WSW",33,NA,"WSW",0,19
"2017-03-10","BadgerysCreek","SE",28,"WSW","SE",15,13
"2017-03-10","Cobar","S",39,"E","SE",15,20
"2017-03-10","CoffsHarbour","S",52,"SW","S",30,31
"2017-03-10","Moree","SSW",43,"SE","S",13,19
"2017-03-10","Newcastle",NA,NA,NA,NA,0,NA
"2017-03-10","NorahHead","SSE",57,"SSW","SSW",19,28
"2017-03-10","Penrith","ESE",28,"SW","SSW",13,19
"2017-03-10","Richmond","SSE",39,"SSW","SSE",19,17
"2017-03-10","Sydney","SSE",44,"W","S",17,24
"2017-03-10","SydneyAirport","S",48,"WSW","S",20,35
"2017-03-10","Williamtown","S",46,"WNW","SSW",15,24
"2017-03-10","Wollongong","S",46,"SW","S",17,37
"2017-03-10","Canberra","SE",50,"SE","SSW",6,26
"2017-03-10","Tuggeranong","SE",43,"SSW","SE",4,26
"2017-03-10","MountGinini","S",37,"SSE","SSE",19,13
"2017-03-10","Ballarat","SW",35,NA,"SSW",0,13
"2017-03-10","Bendigo","SSE",37,"SE","WSW",2,13
"2017-03-10","Sale","E",33,"NW","E",11,13
"2017-03-10","MelbourneAirport","S",31,"W","S",7,19
"2017-03-10","Melbourne","SSW",30,"WSW","SSW",9,17
"2017-03-10","Mildura","W",30,"W","WNW",9,15
"2017-03-10","Nhil","SSW",28,"SSW","SSW",19,13
"2017-03-10","Portland","S",28,"SE","S",11,17
"2017-03-10","Watsonia","SSW",30,NA,"SW",0,15
"2017-03-10","Dartmoor","S",30,"S","S",11,11
"2017-03-10","Brisbane","ENE",26,"WSW","E",7,11
"2017-03-10","Cairns","ESE",54,"SSE","ESE",15,30
"2017-03-10","GoldCoast","SE",59,"SSW","SE",15,44
"2017-03-10","Townsville","ENE",30,"SSE","ENE",11,20
"2017-03-10","Adelaide",NA,NA,NA,"WSW",0,11
"2017-03-10","MountGambier","SSW",31,"SSE","S",19,20
"2017-03-10","Nuriootpa","NE",28,"NNE","W",6,13
"2017-03-10","Woomera","NNE",37,"E","N",15,17
"2017-03-10","Albany",NA,NA,"SE",NA,17,NA
"2017-03-10","Witchcliffe","S",61,"ESE","SSE",22,35
"2017-03-10","PearceRAAF","ESE",56,"SE","ESE",26,24
"2017-03-10","PerthAirport","SE",50,"SE","SE",30,28
"2017-03-10","Perth","SSE",39,"SE","SSE",17,17
"2017-03-10","SalmonGums","S",44,"SSW","S",15,28
"2017-03-10","Walpole","SSE",41,"ESE","SSE",19,20
"2017-03-10","Hobart","SE",46,"NNW","SSE",11,24
"2017-03-10","Launceston","NW",37,NA,"NW",0,24
"2017-03-10","AliceSprings","ESE",50,"E","S",24,15
"2017-03-10","Darwin","NNW",22,"SSE","WNW",6,13
"2017-03-10","Katherine","WNW",28,"WNW","ESE",11,9
"2017-03-10","Uluru","NNE",37,"NE","SSE",19,7
"2017-03-11","Albury","SE",22,"S","ENE",2,9
"2017-03-11","BadgerysCreek","E",31,"SW","ESE",11,6
"2017-03-11","Cobar","S",28,"NE","SE",17,11
"2017-03-11","CoffsHarbour","SW",33,"SW","SSE",20,19
"2017-03-11","Moree","SSW",39,"E","SW",20,24
"2017-03-11","Newcastle",NA,NA,"SW",NA,9,NA
"2017-03-11","NorahHead","SSW",22,"SW","SSE",7,19
"2017-03-11","Penrith","E",22,NA,"SW",0,6
"2017-03-11","Richmond","E",26,"W","N",6,11
"2017-03-11","Sydney","SSE",31,"WNW","ESE",17,20
"2017-03-11","SydneyAirport","WSW",35,"SW","ESE",15,22
"2017-03-11","Williamtown","SSW",33,"WNW","SSE",15,22
"2017-03-11","Wollongong","SSW",26,"SW","ESE",17,15
"2017-03-11","Canberra","NW",31,"NE","NW",2,15
"2017-03-11","Tuggeranong","WSW",26,NA,"WSW",0,13
"2017-03-11","MountGinini","SW",35,"S","W",7,7
"2017-03-11","Ballarat","S",50,"NNE","NW",9,17
"2017-03-11","Bendigo","SW",54,"SE","NNW",11,15
"2017-03-11","Sale","ESE",30,"NW","E",7,19
"2017-03-11","MelbourneAirport","SSW",33,"N","SSE",4,13
"2017-03-11","Melbourne","SSW",37,"NNE","SW",6,9
"2017-03-11","Mildura","SSW",41,"NE","WNW",6,15
"2017-03-11","Nhil","W",44,"E","S",19,20
"2017-03-11","Portland","NE",43,"ENE","SSW",11,9
"2017-03-11","Watsonia",NA,NA,"SE","SSW",2,6
"2017-03-11","Dartmoor","NE",41,"E","ENE",9,4
"2017-03-11","Brisbane","ENE",28,"ENE","ENE",4,15
"2017-03-11","Cairns","SE",39,"SSE","ESE",15,28
"2017-03-11","GoldCoast","ESE",33,"SSE","ESE",19,20
"2017-03-11","Townsville","ENE",31,"SW","NE",4,19
"2017-03-11","Adelaide","WSW",37,"ENE","SSE",7,2
"2017-03-11","MountGambier","NE",54,"E","ENE",11,15
"2017-03-11","Nuriootpa","W",50,"ENE","N",9,9
"2017-03-11","Woomera","W",54,"NE","NNW",19,31
"2017-03-11","Albany",NA,NA,"SE",NA,7,NA
"2017-03-11","Witchcliffe","SE",48,"E","SSE",19,28
"2017-03-11","PearceRAAF","E",56,"ESE","ESE",24,24
"2017-03-11","PerthAirport","ENE",57,"E","ESE",37,24
"2017-03-11","Perth","E",37,"ESE","SE",17,15
"2017-03-11","SalmonGums","SSW",35,"SSE","SSE",13,20
"2017-03-11","Walpole","SSE",31,"ESE","SSE",7,15
"2017-03-11","Hobart","SSW",37,"ESE","SSW",7,26
"2017-03-11","Launceston","NNW",31,"N","NW",4,19
"2017-03-11","AliceSprings","SW",33,"ENE","SSW",13,11
"2017-03-11","Darwin","WNW",35,"W","WNW",7,22
"2017-03-11","Katherine","SSE",57,"WNW","WNW",7,17
"2017-03-11","Uluru","SSW",35,"ESE","WNW",4,13
"2017-03-12","BadgerysCreek","ENE",28,NA,"NE",0,11
"2017-03-12","Cobar","W",52,"NNE","N",19,20
"2017-03-12","CoffsHarbour","NNE",31,"SW","NE",9,17
"2017-03-12","Moree","NE",37,"NE","N",24,17
"2017-03-12","Newcastle",NA,NA,"SW",NA,9,NA
"2017-03-12","NorahHead","NE",54,"N","NE",13,33
"2017-03-12","NorfolkIsland","WSW",48,"W","WSW",19,20
"2017-03-12","Penrith","ENE",30,"SE","NW",2,6
"2017-03-12","Richmond","ENE",35,"SSW","ENE",6,11
"2017-03-12","Sydney","NNE",46,"NNE","ENE",9,28
"2017-03-12","SydneyAirport","NE",57,"NNW","NE",11,33
"2017-03-12","WaggaWagga","WSW",80,"N","NNW",15,30
"2017-03-12","Williamtown","ENE",35,"N","ENE",7,13
"2017-03-12","Wollongong","NE",50,"NNW","NE",22,35
"2017-03-12","Canberra","NNW",56,"SE","NW",4,31
"2017-03-12","Tuggeranong","WNW",41,"W","NW",2,19
"2017-03-12","MountGinini","SW",50,"NW","NW",20,17
"2017-03-12","Ballarat","NW",54,"WSW","WNW",13,17
"2017-03-12","Bendigo","WNW",41,"SE","WNW",11,15
"2017-03-12","Sale","WNW",46,"SW","SSE",11,17
"2017-03-12","MelbourneAirport","NNE",56,"NNW","S",7,22
"2017-03-12","Melbourne","SSW",37,NA,"SSW",0,15
"2017-03-12","Mildura","N",52,"W","WNW",9,24
"2017-03-12","Nhil","NW",52,"WNW","W",17,20
"2017-03-12","Portland","WNW",31,"E","W",6,22
"2017-03-12","Watsonia","NNE",44,"E","SW",6,9
"2017-03-12","Dartmoor","S",31,"NW","SSW",9,20
"2017-03-12","Brisbane","NE",26,"ENE","ENE",4,11
"2017-03-12","Cairns","E",31,"SE","ENE",15,22
"2017-03-12","GoldCoast","NE",33,"N","ENE",9,26
"2017-03-12","Townsville","NE",33,"SE","NE",9,24
"2017-03-12","Adelaide","WSW",43,"NW","WSW",13,20
"2017-03-12","MountGambier","SSW",39,"NW","SSW",11,28
"2017-03-12","Nuriootpa","W",61,"WNW","W",26,31
"2017-03-12","Woomera","SW",61,"WSW","SW",26,35
"2017-03-12","Albany",NA,NA,"ENE",NA,9,NA
"2017-03-12","Witchcliffe","N",44,"E","SSE",15,17
"2017-03-12","PearceRAAF","ENE",63,"NNE","W",13,28
"2017-03-12","PerthAirport","E",54,"ENE","W",24,26
"2017-03-12","Perth","NE",37,"E","WNW",11,9
"2017-03-12","SalmonGums","ENE",30,"ENE","ENE",13,11
"2017-03-12","Walpole","NE",44,"ENE","ESE",19,13
"2017-03-12","Hobart","SE",19,NA,"SE",0,9
"2017-03-12","Launceston","WNW",19,"S","S",4,9
"2017-03-12","AliceSprings","S",39,"NW","S",7,19
"2017-03-12","Darwin","NW",28,"SW","WNW",13,15
"2017-03-12","Katherine","SE",37,"W","WNW",7,9
"2017-03-12","Uluru","SSW",46,"SSE","ESE",22,15
"2017-03-13","Albury","ENE",46,"SE","S",13,9
"2017-03-13","BadgerysCreek","ENE",46,"WSW","SSE",4,20
"2017-03-13","Cobar","SW",41,"S","SSW",13,20
"2017-03-13","CoffsHarbour","NE",37,"NNW","N",9,17
"2017-03-13","Moree","E",74,"E","ENE",39,37
"2017-03-13","Newcastle",NA,NA,NA,NA,0,NA
"2017-03-13","NorahHead","ENE",54,"NNW","ENE",11,19
"2017-03-13","NorfolkIsland","SE",26,"SE","ESE",11,17
"2017-03-13","Penrith","ENE",41,"SSE","S",4,20
"2017-03-13","Richmond","E",46,NA,"SSE",0,19
"2017-03-13","Sydney","E",56,"NNE","E",7,19
"2017-03-13","SydneyAirport","ENE",59,"NE","ENE",20,30
"2017-03-13","WaggaWagga","E",44,"SE","NE",13,17
"2017-03-13","Williamtown","ENE",48,"NE","ENE",9,20
"2017-03-13","Wollongong","ENE",44,"SW","ENE",9,9
"2017-03-13","Canberra","SSE",48,"SE","E",13,19
"2017-03-13","Tuggeranong","E",43,"SSW","ESE",9,11
"2017-03-13","MountGinini","E",61,"E","E",15,15
"2017-03-13","Ballarat","SE",44,"SSE","SSE",19,26
"2017-03-13","Bendigo","SSE",44,"SSE","ESE",19,13
"2017-03-13","Sale","ESE",43,"W","SE",7,26
"2017-03-13","MelbourneAirport","S",37,"W","S",11,20
"2017-03-13","Melbourne","SSW",39,"NE","SSW",2,17
"2017-03-13","Mildura","SE",35,"SSW","SE",13,20
"2017-03-13","Nhil","SSE",43,"SSE","E",17,22
"2017-03-13","Portland","SSE",31,"SE","SSE",17,15
"2017-03-13","Watsonia","SW",35,"E","WSW",6,19
"2017-03-13","Dartmoor","SSW",33,"SSE","S",9,17
"2017-03-13","Brisbane","ENE",26,"WSW","E",11,11
"2017-03-13","Cairns","NE",28,NA,"NNE",0,15
"2017-03-13","GoldCoast","WNW",52,"W","ESE",22,15
"2017-03-13","Townsville","NNE",26,"SSW","NE",6,15
"2017-03-13","Adelaide","SSE",26,"SSW","SE",9,15
"2017-03-13","MountGambier","S",41,"SSE","S",20,28
"2017-03-13","Nuriootpa","SSE",31,"S","SE",7,20
"2017-03-13","Woomera","SSW",44,"S","S",28,20
"2017-03-13","Albany",NA,NA,"NNW",NA,9,NA
"2017-03-13","Witchcliffe","NW",43,"SW","WNW",20,19
"2017-03-13","PearceRAAF","WNW",48,"NW","W",24,28
"2017-03-13","PerthAirport","WNW",46,"WNW","WNW",26,28
"2017-03-13","Perth","NW",39,"WNW","W",13,19
"2017-03-13","SalmonGums","NW",48,"N","WNW",17,24
"2017-03-13","Walpole","WNW",50,"NW","W",20,28
