"date","location","wind_gustdir","wind_gustspeed","wind_dir9am","wind_dir3pm","wind_speed9am","wind_speed3pm"
"2009-10-02","Dartmoor","S",43,"SE","S",15,20
"2009-10-02","Brisbane","N",44,"E","NE",7,15
"2009-10-02","Cairns","NNE",39,"SSE","NNE",17,17
"2009-10-02","GoldCoast","NNE",39,"NW","NNE",28,33
"2009-10-02","Townsville","ENE",31,"ENE","NE",7,20
"2009-10-02","Adelaide","SSE",39,"SSW","SSE",7,20
"2009-10-02","MountGambier","S",39,"SSE","S",15,26
"2009-10-02","Nuriootpa","SSE",35,"SSE","W",11,9
"2009-10-02","Woomera","SSW",59,"SSW","S",35,24
"2009-10-02","Albany",NA,NA,"N","N",6,7
"2009-10-02","Witchcliffe","NNW",54,"N","NNW",13,28
"2009-10-02","PerthAirport","WNW",39,"N","W",7,22
"2009-10-02","Perth","WSW",31,"NNE","W",2,13
"2009-10-02","SalmonGums","N",31,"ENE","N",15,19
"2009-10-02","Walpole","NNW",43,"NNW","NW",13,24
"2009-10-02","Hobart","W",41,"NNW","W",19,15
"2009-10-02","Launceston","SSW",35,"NNE","E",7,9
"2009-10-02","AliceSprings","SSE",37,"S","S",17,15
"2009-10-02","Darwin","NNE",43,"ESE","NW",9,22
"2009-10-03","Albury","SSE",31,"ESE","ESE",17,11
"2009-10-03","BadgerysCreek","SSW",41,"SW","S",24,22
"2009-10-03","Cobar","SW",44,"SW","SW",17,13
"2009-10-03","CoffsHarbour","S",63,"SE","S",11,44
"2009-10-03","Moree","W",37,"SW","WSW",17,20
"2009-10-03","Newcastle",NA,NA,"SE","SE",19,2
"2009-10-03","NorahHead","S",72,"SSW","SW",33,19
"2009-10-03","NorfolkIsland","NNE",39,"NW","NNW",15,17
"2009-10-03","Penrith","SSW",44,"SW","SSW",22,19
"2009-10-03","Richmond","S",44,"SW","SSW",17,13
"2009-10-03","Sydney",NA,NA,"SSW","S",22,19
"2009-10-03","SydneyAirport","S",72,"SSW","S",39,41
"2009-10-03","WaggaWagga","W",20,NA,"SSE",0,11
"2009-10-03","Williamtown","SSW",44,"SW","S",28,26
"2009-10-03","Wollongong","S",65,"SSW","SSW",31,30
"2009-10-03","Canberra",NA,NA,NA,NA,NA,NA
"2009-10-03","Tuggeranong","SSE",44,"S","S",30,15
"2009-10-03","MountGinini","ESE",48,"ESE",NA,17,NA
"2009-10-03","Ballarat","S",56,"S","S",31,22
"2009-10-03","Bendigo","SSE",44,"SE","SSE",24,17
"2009-10-03","Sale","ESE",50,"NNE","E",9,33
"2009-10-03","MelbourneAirport","S",39,"S","SE",26,20
"2009-10-03","Melbourne","S",39,"S","SE",26,20
"2009-10-03","Mildura","S",41,"SSW","S",20,20
"2009-10-03","Portland","SSE",52,"SSE","S",17,19
"2009-10-03","Watsonia","S",31,"S","S",19,9
"2009-10-03","Dartmoor","SSW",31,"S","S",20,22
"2009-10-03","Brisbane","W",46,"WNW","W",11,19
"2009-10-03","Cairns","NE",30,"SE","N",6,13
"2009-10-03","GoldCoast","SSE",72,"NW","W",31,24
"2009-10-03","Townsville","ENE",31,"SSE","NNE",9,11
"2009-10-03","Adelaide","WSW",30,"SSW","SW",11,13
"2009-10-03","MountGambier","S",37,"SW","S",17,20
"2009-10-03","Nuriootpa","SW",35,"WSW","SW",9,20
"2009-10-03","Woomera","S",33,"SSE","S",15,17
"2009-10-03","Albany",NA,NA,"NNW","NNW",26,7
"2009-10-03","Witchcliffe","SSW",28,"SSW","SSW",13,13
"2009-10-03","PerthAirport","S",31,"S","WSW",20,17
"2009-10-03","Perth","S",28,"S","SW",17,11
"2009-10-03","SalmonGums","SSE",41,"SW","S",19,17
"2009-10-03","Walpole","SW",30,"W","WSW",13,15
"2009-10-03","Hobart","SSW",33,"SSW","SE",13,15
"2009-10-03","Launceston","NNE",39,"SSE","N",19,7
"2009-10-03","AliceSprings","ESE",33,"SE","S",20,13
"2009-10-03","Darwin","NW",39,"NE","NW",11,26
"2009-10-04","Albury","NNE",20,NA,"SE",0,9
"2009-10-04","Cobar","SW",30,"S","SW",9,11
"2009-10-04","CoffsHarbour","SSW",37,"WSW","SSW",15,19
"2009-10-04","Moree","NNW",35,NA,"WNW",0,13
"2009-10-04","Newcastle",NA,NA,"SE",NA,9,0
"2009-10-04","NorahHead","ESE",44,"ESE","ESE",24,22
"2009-10-04","NorfolkIsland","NW",52,"NNW","NW",24,22
"2009-10-04","Penrith","SW",22,"SSW","WSW",13,7
"2009-10-04","Richmond","SSW",24,"SSW","SSW",11,11
"2009-10-04","Sydney",NA,NA,"E","E",6,19
"2009-10-04","SydneyAirport","SSE",39,"NNW","ENE",7,20
"2009-10-04","WaggaWagga","ENE",33,"E","ENE",9,7
"2009-10-04","Williamtown","ESE",35,"ESE","NE",15,11
"2009-10-04","Wollongong","SW",48,"SW","SSE",13,19
"2009-10-04","Canberra",NA,NA,NA,NA,NA,NA
"2009-10-04","Tuggeranong","SSW",19,"SSW","E",9,2
"2009-10-04","MountGinini",NA,NA,NA,"NNE",0,11
"2009-10-04","Ballarat","W",28,NA,"WSW",0,19
"2009-10-04","Bendigo","N",28,"NNE","NNE",7,6
"2009-10-04","Sale","E",35,"ENE","E",11,19
"2009-10-04","MelbourneAirport","SSE",31,"SSW","SSE",6,19
"2009-10-04","Melbourne","SSE",31,"SSW","SSE",6,19
"2009-10-04","Mildura","SW",33,"SSW","SW",9,17
"2009-10-04","Portland","W",33,"WNW","W",15,22
"2009-10-04","Watsonia","SSW",30,NA,"SSE",0,9
"2009-10-04","Dartmoor","WSW",33,NA,"S",0,9
"2009-10-04","Brisbane","ENE",31,"SE","E",11,20
"2009-10-04","Cairns","NNE",26,"WNW","WSW",7,9
"2009-10-04","GoldCoast","SE",46,"SSE","SSE",20,31
"2009-10-04","Townsville","S",37,"SSW","ENE",17,17
"2009-10-04","Adelaide","WSW",30,"N","WSW",4,15
"2009-10-04","MountGambier","W",31,"NW","W",4,20
"2009-10-04","Nuriootpa","WSW",39,"NNE","W",6,19
"2009-10-04","Woomera","SSW",43,"NNE","W",7,15
"2009-10-04","Albany",NA,NA,NA,"SSW",0,9
"2009-10-04","Witchcliffe","SSE",28,"NNE","SSE",7,19
"2009-10-04","PearceRAAF","SW",31,"ESE","WSW",9,20
"2009-10-04","PerthAirport","W",33,"ENE","SW",19,24
"2009-10-04","Perth","SW",35,"ENE","SSW",7,19
"2009-10-04","SalmonGums","ESE",41,"E","SE",15,11
"2009-10-04","Walpole","SSW",28,"SSW","SSW",6,13
"2009-10-04","Hobart","NNW",39,"NNW","NNE",28,19
"2009-10-04","Launceston","NNE",31,"NNW","NW",7,19
"2009-10-04","AliceSprings","SE",41,"ESE","S",17,19
"2009-10-04","Darwin","N",41,"NE","N",20,28
"2009-10-05","Albury","W",35,NA,"SW",0,20
"2009-10-05","BadgerysCreek","S",46,NA,"ENE",NA,6
"2009-10-05","Cobar","SW",33,"SSW","SW",13,15
"2009-10-05","CoffsHarbour","NE",30,"SW","E",9,17
"2009-10-05","Moree","WSW",31,"NNW","WSW",9,13
"2009-10-05","Newcastle",NA,NA,NA,NA,0,NA
"2009-10-05","NorfolkIsland","SSE",41,"SE","SE",22,22
"2009-10-05","Penrith","SSW",41,"S","NW",9,7
"2009-10-05","Richmond","SSW",56,"SW","ENE",7,9
"2009-10-05","Sydney",NA,NA,"W","E",13,11
"2009-10-05","SydneyAirport","SSW",52,"WNW","ESE",15,17
"2009-10-05","WaggaWagga","SSW",46,"E","SW",6,24
"2009-10-05","Williamtown","SW",35,"ESE","SE",2,20
"2009-10-05","Wollongong","S",50,NA,"W",0,4
"2009-10-05","Canberra",NA,NA,NA,NA,NA,NA
"2009-10-05","Tuggeranong","SE",39,"S","NE",2,6
"2009-10-05","MountGinini",NA,NA,NA,NA,NA,NA
"2009-10-05","Ballarat","SW",39,"WSW","WSW",9,22
"2009-10-05","Bendigo","WSW",39,"SSW","SW",20,22
"2009-10-05","Sale","WSW",44,"WSW","WSW",15,24
"2009-10-05","MelbourneAirport","SSW",43,"W","SW",20,22
"2009-10-05","Melbourne","SSW",43,"W","SW",20,22
"2009-10-05","Mildura","WSW",35,"SSW","SW",11,17
"2009-10-05","Portland","SW",39,"SW","SSW",19,15
"2009-10-05","Watsonia","SSW",37,"W","SSW",11,15
"2009-10-05","Dartmoor","SSW",37,"W","SW",2,28
"2009-10-05","Brisbane","S",31,"SSE","E",9,17
"2009-10-05","Cairns","ENE",33,"SSE","E",17,15
"2009-10-05","GoldCoast","SE",41,"ESE","SE",9,30
"2009-10-05","Townsville","ENE",41,"SSW","ENE",22,33
"2009-10-05","Adelaide","SSW",35,"WNW","SW",2,19
"2009-10-05","MountGambier","SW",35,"WSW","SSW",19,22
"2009-10-05","Nuriootpa","W",35,"SW","WSW",4,17
"2009-10-05","Woomera","SSE",41,"SSE","SSW",22,11
"2009-10-05","Albany",NA,NA,"E","E",7,19
"2009-10-05","Witchcliffe","S",41,"SE","SSE",11,26
"2009-10-05","PearceRAAF","SE",41,"ESE","S",15,13
"2009-10-05","PerthAirport","E",54,"E","WSW",15,24
"2009-10-05","Perth","SW",39,"ESE","SW",9,19
"2009-10-05","SalmonGums","E",50,"E","E",20,17
"2009-10-05","Walpole","SE",35,"ESE","SE",15,22
"2009-10-05","Hobart","W",52,"NNW","NW",17,17
"2009-10-05","Launceston","SSE",41,"NNW","NW",9,20
"2009-10-05","AliceSprings","E",48,"ENE","ESE",22,28
"2009-10-05","Darwin","N",33,"ESE","NW",11,24
"2009-10-06","Albury","SE",37,"ENE","SSE",6,15
"2009-10-06","BadgerysCreek","SW",35,"SW","NNE",17,22
"2009-10-06","Cobar","SW",41,"S","SW",7,20
"2009-10-06","CoffsHarbour","SE",28,"SW","SE",13,17
"2009-10-06","Moree","SW",35,"E","WSW",7,19
"2009-10-06","Newcastle",NA,NA,NA,"SE",0,15
"2009-10-06","NorfolkIsland","SE",39,"ESE","ESE",17,17
"2009-10-06","Penrith","NNE",31,"SSW","N",15,17
"2009-10-06","Richmond","E",30,"S","NE",4,9
"2009-10-06","Sydney",NA,NA,"W","E",22,17
"2009-10-06","SydneyAirport","SSW",52,"W","ESE",17,17
"2009-10-06","WaggaWagga","W",44,"NW","W",7,22
"2009-10-06","Williamtown","SSE",33,"WNW","SSE",19,26
"2009-10-06","Wollongong","SW",41,"SSW","SE",19,19
"2009-10-06","Canberra",NA,NA,NA,NA,NA,NA
"2009-10-06","Tuggeranong","S",35,"NNW","W",9,17
"2009-10-06","MountGinini",NA,NA,NA,"NW",NA,26
"2009-10-06","Ballarat","S",52,"SSW","SSW",19,19
"2009-10-06","Bendigo","S",50,"S","S",11,20
"2009-10-06","Sale","S",41,"W","S",20,28
"2009-10-06","MelbourneAirport","SSW",52,"WSW","SSW",22,20
"2009-10-06","Melbourne","SSW",52,"WSW","SSW",22,20
"2009-10-06","Mildura","S",54,"S","SW",13,17
"2009-10-06","Portland","SE",39,"S","S",17,17
"2009-10-06","Watsonia","SW",56,"WSW","SW",15,22
"2009-10-06","Dartmoor","S",59,"S","S",13,22
"2009-10-06","Brisbane","E",30,"SE","ENE",9,15
"2009-10-06","Cairns","SSE",33,"SSE","E",20,22
"2009-10-06","GoldCoast","S",37,"SSE","ESE",17,22
"2009-10-06","Townsville","ENE",37,"NE","NE",20,28
"2009-10-06","Adelaide","SSE",41,"NE","SSE",6,22
"2009-10-06","MountGambier","S",52,"SSE","S",11,31
"2009-10-06","Nuriootpa","S",39,"ENE","S",7,15
"2009-10-06","Woomera","SSE",46,"SE","S",24,9
"2009-10-06","Albany",NA,NA,"ENE","ESE",11,20
"2009-10-06","Witchcliffe","S",41,"SE","SSE",15,26
"2009-10-06","PearceRAAF","ESE",35,"ESE","SSW",19,15
"2009-10-06","PerthAirport","ESE",41,"ESE","W",15,22
"2009-10-06","Perth","SW",35,"ESE","WSW",9,19
"2009-10-06","SalmonGums","ESE",43,"NE","E",28,22
"2009-10-06","Walpole","ESE",43,"SE","SE",13,19
"2009-10-06","Hobart","SSW",54,"S","SSE",17,31
"2009-10-06","Launceston","SSE",56,"SE","SE",22,30
"2009-10-06","AliceSprings","E",43,"E","ESE",22,17
"2009-10-06","Darwin","NNW",37,"SE","NNW",15,24
"2009-10-07","Albury","S",35,NA,"SSW",0,15
"2009-10-07","BadgerysCreek","WSW",69,"SW","WSW",15,37
"2009-10-07","Cobar","SW",44,"SSW","SW",19,20
"2009-10-07","CoffsHarbour","SSW",48,"NW","ESE",24,13
"2009-10-07","Moree","W",54,"SSW","WSW",24,33
"2009-10-07","Newcastle",NA,NA,NA,NA,NA,NA
"2009-10-07","NorfolkIsland","E",44,"E","ENE",24,30
"2009-10-07","Penrith","SW",54,"S","SW",9,28
"2009-10-07","Richmond","WSW",50,"SSW","WSW",7,26
"2009-10-07","Sydney",NA,NA,"W","WSW",20,22
"2009-10-07","SydneyAirport","SW",63,"WSW","SW",20,35
"2009-10-07","WaggaWagga","SSW",50,"W","SSW",9,28
"2009-10-07","Williamtown","W",59,"W","W",19,30
"2009-10-07","Wollongong","SSW",63,"WSW","S",19,44
"2009-10-07","Canberra",NA,NA,NA,NA,NA,NA
"2009-10-07","Tuggeranong","SSW",50,"WNW","SSW",6,28
"2009-10-07","MountGinini",NA,NA,NA,NA,NA,NA
"2009-10-07","Ballarat","S",52,"S","SSE",28,24
"2009-10-07","Bendigo","S",44,"S","SSE",19,24
"2009-10-07","Sale","S",54,"S","S",26,33
"2009-10-07","MelbourneAirport","SSE",52,"SW","S",17,37
"2009-10-07","Melbourne","SSE",52,"SW","S",17,37
"2009-10-07","Mildura","S",44,"S","S",20,22
"2009-10-07","Portland","S",43,"SSE","S",15,26
"2009-10-07","Watsonia","S",50,"SSE","S",11,28
"2009-10-07","Dartmoor","SE",50,"S","SSE",15,31
"2009-10-07","Brisbane","NNE",30,"NNW","N",11,13
"2009-10-07","Cairns","NE",33,"SE","NE",11,19
"2009-10-07","GoldCoast","N",61,"N","N",19,30
"2009-10-07","Townsville","NNE",41,"NE","NNE",24,20
"2009-10-07","Adelaide","SE",43,"ESE","SSE",11,17
"2009-10-07","MountGambier","SE",48,"SSE","S",15,33
"2009-10-07","Nuriootpa","ESE",41,"ESE","SSE",24,24
"2009-10-07","Woomera","SE",35,"SE","ESE",22,15
"2009-10-07","Albany",NA,NA,"ESE","ESE",28,28
"2009-10-07","Witchcliffe","ESE",43,"SE","SSE",22,24
"2009-10-07","PearceRAAF","SE",35,"SSW","SSE",13,24
"2009-10-07","PerthAirport","SSE",35,"S","SSE",20,22
"2009-10-07","Perth","SSE",35,"S","SSE",13,15
"2009-10-07","SalmonGums","ESE",39,"E","ESE",20,17
"2009-10-07","Walpole","SE",39,"SE","SE",19,22
"2009-10-07","Hobart","SE",52,"SSW","SE",22,26
"2009-10-07","Launceston","ESE",50,"SE","SSE",20,31
"2009-10-07","AliceSprings","E",54,"E","ESE",13,20
"2009-10-07","Darwin","SE",44,"NE","N",15,20
"2009-10-08","Albury","ESE",39,"E","SE",6,13
"2009-10-08","BadgerysCreek","SW",57,"SW","S",35,31
"2009-10-08","Cobar","S",31,"S","SSE",11,9
"2009-10-08","CoffsHarbour","S",65,"SW","S",22,39
"2009-10-08","Moree","WSW",44,"SSW","WSW",24,17
"2009-10-08","Newcastle",NA,NA,"SE","SW",37,56
"2009-10-08","NorfolkIsland","NNE",70,"NNE","NNE",28,35
"2009-10-08","Penrith","SSW",54,"SSW","S",30,28
"2009-10-08","Richmond","SSW",52,"SSW","S",28,28
"2009-10-08","Sydney",NA,NA,"SW","SSW",26,39
"2009-10-08","SydneyAirport","SSW",81,"SW","SSW",52,57
"2009-10-08","WaggaWagga","S",33,"SSE","S",15,17
"2009-10-08","Williamtown","SSW",78,"SW","SSW",31,50
"2009-10-08","Wollongong","S",87,"SSW","S",52,48
"2009-10-08","Canberra",NA,NA,NA,NA,NA,NA
"2009-10-08","Tuggeranong","SSE",52,"SSE","SSE",19,26
"2009-10-08","MountGinini",NA,NA,NA,NA,NA,NA
"2009-10-08","Ballarat","S",41,"S","SSE",22,20
"2009-10-08","Bendigo","S",44,"S","S",15,24
"2009-10-08","Sale","SE",37,"SW","SE",15,22
"2009-10-08","MelbourneAirport","SSE",44,"S","SSE",11,31
"2009-10-08","Melbourne","SSE",44,"S","SSE",11,31
"2009-10-08","Mildura","SSE",37,"SE","S",19,19
"2009-10-08","Portland","SSE",37,"SSE","S",17,19
"2009-10-08","Watsonia","SE",35,"SSE","SSE",6,15
"2009-10-08","Dartmoor","SSE",37,"SSE","S",15,22
"2009-10-08","Brisbane","WSW",35,"SW","ENE",13,15
"2009-10-08","Cairns","NE",35,"SE","NE",15,22
"2009-10-08","GoldCoast","SSW",48,"SSE","SE",15,30
"2009-10-08","Townsville","ENE",43,"ESE","ENE",6,33
"2009-10-08","Adelaide","SSE",35,"E","SE",13,19
"2009-10-08","MountGambier","SSW",48,"SSE","S",13,30
"2009-10-08","Nuriootpa","SSE",41,"ESE","SE",17,20
"2009-10-08","Woomera","SE",35,"E","SE",20,13
"2009-10-08","Albany",NA,NA,"E","ESE",11,19
"2009-10-08","Witchcliffe","WSW",26,"SE","SW",11,17
"2009-10-08","PearceRAAF","WSW",35,"ESE","SW",19,20
"2009-10-08","PerthAirport","WSW",37,"E","WSW",20,20
"2009-10-08","Perth","SW",30,"E","WSW",11,15
"2009-10-08","SalmonGums","ESE",44,"NNE","SE",17,19
"2009-10-08","Walpole","SE",28,"ENE","S",11,9
"2009-10-08","Hobart","SSE",41,"NNW","SE",15,24
"2009-10-08","Launceston","SSE",37,"SE","SE",13,22
"2009-10-08","AliceSprings","ESE",43,"E","ESE",31,26
"2009-10-08","Darwin","WNW",33,"NE","NNW",11,20
"2009-10-09","Albury","SSE",33,"ESE","S",11,9
"2009-10-09","BadgerysCreek","S",54,"SW","SSE",20,22
"2009-10-09","Cobar","SE",30,"E","ESE",17,9
"2009-10-09","CoffsHarbour","S",59,"SW","S",31,31
"2009-10-09","Moree","SSW",37,"ESE","SSW",20,19
"2009-10-09","Newcastle",NA,NA,"SE","SE",4,28
"2009-10-09","NorahHead","S",67,NA,"S",NA,35
"2009-10-09","NorfolkIsland","W",63,"WNW","WSW",31,43
"2009-10-09","Penrith","S",52,"SSW","S",20,19
"2009-10-09","Richmond","S",44,"SSW","SSE",24,30
"2009-10-09","Sydney",NA,NA,"WSW","S",15,17
"2009-10-09","SydneyAirport","SSE",59,"SSW","SSW",30,43
"2009-10-09","WaggaWagga","E",33,"ESE","ENE",13,9
"2009-10-09","Williamtown","S",50,"SW","SSE",22,28
"2009-10-09","Wollongong","S",69,"SSW","S",28,50
"2009-10-09","Canberra",NA,NA,NA,NA,NA,NA
"2009-10-09","Tuggeranong","SSW",43,"S","SSE",26,19
"2009-10-09","MountGinini",NA,NA,NA,NA,NA,NA
"2009-10-09","Ballarat","ESE",52,"ESE","SE",33,31
"2009-10-09","Bendigo","SSE",44,"SE","ESE",19,19
"2009-10-09","Sale","ESE",37,"SE","E",17,20
"2009-10-09","MelbourneAirport","SE",48,"SW","SSE",7,28
"2009-10-09","Melbourne","SE",48,"SW","SSE",7,28
"2009-10-09","Mildura","ESE",39,"SE","ESE",15,7
"2009-10-09","Portland","ESE",41,"ENE","E",13,22
"2009-10-09","Watsonia","ESE",48,"WNW","SE",6,17
"2009-10-09","Dartmoor","E",44,"ESE","ESE",9,22
"2009-10-09","Brisbane","ESE",31,"SSW","E",11,19
"2009-10-09","Cairns","E",39,"E","ENE",20,20
"2009-10-09","GoldCoast","SE",56,"S","SSE",28,43
"2009-10-09","Townsville","ENE",46,"ESE","ENE",26,31
"2009-10-09","Adelaide","ESE",33,"E","E",13,15
"2009-10-09","MountGambier","ESE",44,"ESE","SE",24,26
"2009-10-09","Nuriootpa","SE",35,"ESE","E",19,17
"2009-10-09","Woomera","ESE",30,"ESE","NE",20,6
"2009-10-09","Albany",NA,NA,NA,"SW",0,2
"2009-10-09","Witchcliffe","SE",31,"SSE","S",11,15
"2009-10-09","PerthAirport","W",33,"NNE","W",2,24
"2009-10-09","Perth","SSW",30,"NE","SW",4,19
"2009-10-09","SalmonGums","E",33,"ENE","ESE",20,7
"2009-10-09","Walpole","SSW",26,"SSE","S",9,13
"2009-10-09","Hobart","SSW",37,"SSW","SE",17,20
"2009-10-09","Launceston","SSE",41,"SSE","SSE",19,17
"2009-10-09","AliceSprings","E",41,"ENE","ESE",28,4
"2009-10-09","Darwin","E",41,"ESE","NNW",9,24
"2009-10-10","Albury","SE",22,"SE","S",17,9
"2009-10-10","BadgerysCreek","E",35,"SSW","SE",19,19
"2009-10-10","Cobar","E",41,"ENE","NW",24,7
"2009-10-10","CoffsHarbour","SW",37,"SSW","SSE",26,22
"2009-10-10","Moree","ENE",35,"E","SSW",22,9
"2009-10-10","Newcastle",NA,NA,"SW","SE",6,7
"2009-10-10","NorahHead","S",39,"SW","SSE",20,24
"2009-10-10","NorfolkIsland","SW",59,"SW","SW",33,39
"2009-10-10","Penrith","SE",31,"SSW","ESE",19,13
"2009-10-10","Richmond","SSW",30,"S","NE",15,20
"2009-10-10","Sydney",NA,NA,"W","S",15,19
"2009-10-10","SydneyAirport","SSW",44,"SSW","S",30,20
"2009-10-10","WaggaWagga","ENE",39,"E","E",13,15
"2009-10-10","Williamtown","SSE",33,"W","ESE",11,26
"2009-10-10","Wollongong","S",39,"SSW","ESE",22,24
"2009-10-10","Canberra",NA,NA,NA,NA,NA,NA
"2009-10-10","Tuggeranong","S",31,"SSE","NE",15,13
"2009-10-10","MountGinini",NA,NA,NA,NA,NA,NA
"2009-10-10","Ballarat","ESE",50,"ESE","WNW",9,9
"2009-10-10","Bendigo","N",35,"ESE","SSE",9,13
"2009-10-10","Sale","E",41,"ESE","E",13,28
"2009-10-10","MelbourneAirport","SSE",31,"WSW","E",9,13
"2009-10-10","Melbourne","SSE",31,"WSW","E",9,13
"2009-10-10","Mildura","NNE",35,"E","NE",15,15
"2009-10-10","Portland","E",44,"E","E",22,17
"2009-10-10","Watsonia","S",28,"ENE","SSE",6,7
"2009-10-10","Dartmoor","E",43,"E","SE",26,15
"2009-10-10","Brisbane","ESE",35,"SSE","E",15,19
"2009-10-10","Cairns","ESE",41,"ESE","SE",26,24
"2009-10-10","GoldCoast","SE",56,"SSE","SE",30,39
"2009-10-10","Townsville","NE",44,"ENE","ENE",24,30
"2009-10-10","Adelaide","NE",39,"ENE","NE",13,20
"2009-10-10","MountGambier","E",37,"E","E",26,7
"2009-10-10","Nuriootpa","ENE",37,"E","ENE",9,20
"2009-10-10","Woomera","N",54,"ENE","N",19,13
"2009-10-10","Albany",NA,NA,"N","N",30,31
"2009-10-10","Witchcliffe","WSW",41,"SW","SW",17,22
"2009-10-10","PerthAirport","SW",48,"WSW","WSW",26,20
"2009-10-10","Perth","SW",41,"WSW","WSW",17,9
"2009-10-10","SalmonGums","WSW",52,"NNW","WSW",24,24
"2009-10-10","Walpole","W",56,"SW","SW",11,9
"2009-10-10","Hobart","SE",24,"NNW","SE",9,17
"2009-10-10","Launceston","NW",30,"N","NW",6,11
"2009-10-10","AliceSprings","NNW",35,"N","SE",7,11
"2009-10-10","Darwin","N",37,"E","N",13,28
"2009-10-11","Albury","W",48,"SE","NNE",7,17
"2009-10-11","BadgerysCreek","N",35,"W","N",9,20
"2009-10-11","Cobar","NW",48,"NE","NNW",17,9
"2009-10-11","CoffsHarbour",NA,NA,"WSW","NE",9,20
"2009-10-11","Moree","NNE",54,"NNE","NE",26,31
"2009-10-11","Newcastle",NA,NA,"NW","SE",4,15
"2009-10-11","NorahHead","NNE",48,"SSE","SSE",9,7
"2009-10-11","NorfolkIsland","S",35,"SSE","SE",19,17
"2009-10-11","Penrith","N",33,"WNW","NNE",6,20
"2009-10-11","Richmond","N",30,"WSW","NNE",11,19
"2009-10-11","Sydney",NA,NA,"W","NNE",15,11
"2009-10-11","SydneyAirport","NE",39,"N","NNE",9,20
"2009-10-11","WaggaWagga","ENE",43,"N","NE",6,13
"2009-10-11","Williamtown","SE",43,"SE","ESE",4,31
"2009-10-11","Wollongong","NE",44,"WNW","NE",2,31
"2009-10-11","Canberra",NA,NA,NA,NA,NA,NA
"2009-10-11","Tuggeranong","WNW",48,"SE","ENE",7,6
"2009-10-11","MountGinini","W",31,NA,"NW",NA,15
"2009-10-11","Ballarat","NNE",43,"NNE","N",19,22
"2009-10-11","Bendigo","NE",37,"E","NE",13,20
"2009-10-11","Sale","N",33,"NNW","E",6,26
"2009-10-11","MelbourneAirport","S",46,"N","N",28,26
"2009-10-11","Melbourne","S",46,"N","N",28,26
"2009-10-11","Mildura","N",37,"NE","N",19,17
"2009-10-11","Portland","N",41,"NNE","N",9,22
"2009-10-11","Watsonia","WSW",46,"ENE","W",7,9
"2009-10-11","Dartmoor","N",54,"ENE","NNE",4,22
"2009-10-11","Brisbane","WNW",24,"ESE","ENE",9,7
"2009-10-11","Cairns","ENE",35,"S","E",17,24
"2009-10-11","GoldCoast","S",39,"E","NW",9,9
"2009-10-11","Townsville","E",41,"ENE","NE",28,30
"2009-10-11","Adelaide","NW",50,"NE","NNE",13,20
"2009-10-11","MountGambier","NNW",48,"NE","NNE",20,30
"2009-10-11","Nuriootpa","WNW",48,"NE","N",19,26
"2009-10-11","Woomera","WSW",63,"NE","NNE",22,43
"2009-10-11","Albany",NA,NA,"WSW","WSW",46,43
"2009-10-11","Witchcliffe","SSW",43,"SW","WSW",20,28
"2009-10-11","PearceRAAF","SW",54,"S","SW",22,33
"2009-10-11","PerthAirport","WSW",46,"SW","SW",15,31
"2009-10-11","Perth","SSW",41,"SW","SW",13,22
"2009-10-11","SalmonGums","W",56,"WSW","WSW",30,28
"2009-10-11","Walpole","SW",59,"SW","W",26,20
"2009-10-11","Hobart","ESE",24,"NNW","E",17,15
"2009-10-11","Launceston","NW",24,"SE","W",9,7
"2009-10-11","AliceSprings","WNW",57,"NNW","NNW",35,15
"2009-10-11","Darwin","N",41,"NE","NNW",11,24
"2009-10-12","Albury","W",59,"SSE","NE",9,20
"2009-10-12","BadgerysCreek","WNW",56,NA,"S",0,4
"2009-10-12","Cobar","W",76,"NNE","WSW",24,35
"2009-10-12","CoffsHarbour",NA,NA,"NNE","NE",22,43
"2009-10-12","Moree","WSW",48,"NNE","N",33,20
"2009-10-12","Newcastle",NA,NA,NA,NA,NA,0
"2009-10-12","NorahHead","N",61,"N","NNE",13,30
"2009-10-12","NorfolkIsland","SSW",28,"SE","SSW",9,19
"2009-10-12","Penrith","NW",50,"SE","WSW",6,9
"2009-10-12","Richmond","NW",61,"SW","SW",2,9
"2009-10-12","Sydney",NA,NA,"E","E",4,6
"2009-10-12","SydneyAirport","NNW",56,"WNW","NE",15,13
"2009-10-12","WaggaWagga","WNW",54,"E","N",7,22
"2009-10-12","Williamtown","WNW",28,"NNW","ESE",9,13
"2009-10-12","Wollongong","NW",61,"W",NA,6,0
"2009-10-12","Canberra",NA,NA,NA,NA,NA,NA
"2009-10-12","Tuggeranong","N",46,"E","NW",4,9
"2009-10-12","MountGinini","NNW",72,"NW","NNW",26,24
"2009-10-12","Ballarat","NNW",63,"NNE","W",35,31
"2009-10-12","Bendigo","WNW",56,"ENE","WNW",19,24
"2009-10-12","Sale","W",59,"ENE","N",9,35
"2009-10-12","MelbourneAirport","N",80,"N","WNW",31,31
"2009-10-12","Melbourne","N",80,"N","WNW",31,31
"2009-10-12","Mildura","W",65,"W","W",13,31
"2009-10-12","Portland","W",59,"NW","WNW",24,30
"2009-10-12","Watsonia","N",61,"NE","NW",20,20
"2009-10-12","Dartmoor","NW",70,"NW","NNW",24,28
"2009-10-12","Brisbane","N",43,"NE","NNE",9,19
"2009-10-12","Cairns","NNE",33,"S","NNE",11,17
