,time,rad_flow,fpv_close,fpv_open,high,bypass,bpv_close,bpv_open,class,wtf
11018,79,0,83,0,-30,9,4,114,110,5
11019,80,3,84,0,-40,15,4,125,122,5
11020,37,0,77,0,26,19,40,51,12,1
11021,44,-5,76,-1,44,0,32,32,0,1
11022,37,0,77,0,26,13,40,51,12,1
11023,43,-1,79,0,44,28,35,35,0,1
11024,37,0,106,-7,28,0,69,78,8,1
11025,43,0,83,0,42,-8,40,42,2,1
11026,53,1,78,0,52,-10,25,26,2,1
11027,80,1,84,0,-36,1,4,121,116,5
11028,55,-2,81,0,-22,-5,26,105,78,4
11029,55,-7,76,-18,0,0,21,76,54,4
11030,56,0,95,0,52,4,40,44,4,4
11031,46,5,85,2,46,11,39,39,0,1
11032,53,-5,79,0,52,-20,26,27,2,1
11033,45,0,85,1,46,12,40,39,0,1
11034,44,0,88,0,44,2,45,44,0,1
11035,55,0,78,0,6,-29,23,73,50,4
11036,44,0,85,-4,44,0,41,41,0,1
11037,82,0,86,1,-40,7,5,128,124,5
11038,37,0,104,4,28,0,67,76,8,1
11039,47,0,83,3,46,0,36,37,0,1
11040,37,0,104,0,20,22,67,84,16,1
11041,46,1,83,0,46,7,37,36,0,1
11042,37,0,77,-1,26,13,40,51,10,1
11043,62,-2,111,0,62,0,49,49,0,1
11044,43,0,81,6,42,-4,37,39,2,1
11045,37,0,80,0,20,29,43,59,16,1
11046,56,0,97,0,50,-22,41,48,6,4
11047,49,3,102,0,46,-13,53,55,2,1
11048,37,0,75,0,18,-31,38,57,18,1
11049,108,2,109,0,72,5,1,36,36,5
11050,43,0,85,0,42,-13,42,44,2,1
11051,54,0,83,0,54,0,28,28,0,1
11052,37,0,76,0,34,5,39,42,2,1
11053,41,-4,86,0,42,6,46,45,0,1
11054,48,-3,84,0,50,30,36,35,0,1
11055,37,0,80,0,30,-10,43,49,6,1
11056,49,-5,89,0,50,0,40,40,0,1
11057,53,0,83,0,52,-5,30,32,2,1
11058,48,0,88,0,46,-2,39,41,2,1
11059,55,5,78,-1,42,0,23,37,14,4
11060,56,0,78,0,8,-6,22,70,48,4
11061,84,0,87,0,0,4,3,87,84,5
11062,37,0,104,0,16,-12,67,88,22,1
11063,43,0,87,4,42,0,44,46,2,1
11064,58,0,86,0,56,0,28,29,0,1
11065,37,0,84,4,30,0,47,53,6,1
11066,41,0,79,0,38,0,38,40,2,1
11067,49,3,106,0,50,5,56,57,0,1
11068,46,5,88,0,46,14,42,41,0,1
11069,46,0,76,1,46,15,30,30,0,1
11070,55,0,77,0,20,-20,22,57,34,4
11071,51,0,80,0,52,28,29,28,0,1
11072,46,-2,86,0,46,0,40,39,0,1
11073,49,1,84,0,46,-4,35,37,2,1
11074,56,5,95,0,46,0,39,49,10,4
11075,43,0,79,0,44,31,36,35,0,1
11076,37,0,76,0,34,-2,39,43,4,1
11077,37,0,76,-7,20,0,39,55,16,1
11078,52,-1,86,0,52,-1,33,34,0,1
11079,56,5,97,0,38,0,41,58,18,4
11080,56,-1,96,0,50,-16,40,47,6,4
11081,47,0,102,-1,46,0,55,55,0,1
11082,37,0,92,8,6,0,54,86,32,1
11083,41,-5,88,0,42,0,47,46,0,1
11084,37,0,81,0,18,-14,44,63,18,1
11085,43,0,87,0,42,-2,44,46,2,1
11086,42,0,85,-2,42,0,43,44,0,1
11087,105,-4,107,-2,70,0,2,37,34,5
11088,37,-84,106,0,34,0,69,72,4,3
11089,55,0,77,0,26,16,21,51,30,4
11090,83,0,86,0,-4,25,3,92,88,5
11091,37,0,81,0,26,-22,44,55,10,1
11092,37,0,83,0,2,6,46,80,34,1
11093,50,-5,81,8,50,0,32,32,0,1
11094,55,0,77,0,20,-8,22,57,34,4
11095,49,0,83,-1,50,0,33,33,0,1
11096,37,0,80,0,20,14,43,59,16,1
11097,56,0,86,0,56,5,30,29,0,1
11098,55,-3,80,0,-2,0,25,83,58,4
11099,105,5,107,9,72,5,1,35,34,5
11100,37,-3,86,0,38,8,48,47,0,1
11101,43,1,80,-7,42,0,37,39,2,1
11102,53,0,81,3,54,0,28,27,0,1
11103,43,0,84,1,42,-1,41,43,2,1
11104,37,0,82,0,38,26,45,43,0,1
11105,55,0,95,0,46,-14,40,49,8,4
11106,37,0,93,0,28,-26,56,65,8,1
11107,41,1,78,0,42,21,37,37,0,1
11108,48,3,89,0,46,0,41,42,2,1
11109,44,0,81,0,44,15,37,37,0,1
11110,42,-1,88,0,42,0,46,47,2,1
11111,37,-2,76,-7,36,-11,39,40,0,1
11112,37,0,106,0,28,5,68,77,8,1
11113,39,-3,78,0,0,8,39,78,40,1
11114,41,0,87,0,42,29,46,46,0,1
11115,102,0,103,3,70,-4,1,33,32,5
11116,44,0,76,-1,44,6,32,32,0,1
11117,37,0,75,0,28,-17,38,46,8,1
11118,56,3,81,0,56,22,25,24,0,1
11119,44,0,86,5,44,6,43,42,0,1
11120,49,2,79,0,50,0,30,30,0,1
11121,41,3,81,2,38,0,41,43,2,1
11122,51,1,78,-3,52,3,27,26,0,1
11123,37,0,75,7,24,22,38,52,14,1
11124,55,0,82,-1,-20,8,26,103,76,4
11125,56,0,78,0,12,22,22,65,42,4
11126,49,5,78,0,50,1,29,29,0,1
11127,37,0,76,-1,30,16,40,45,6,1
11128,37,0,96,0,38,17,59,57,0,1
11129,37,0,79,0,24,25,42,55,14,1
11130,37,0,79,3,2,4,42,76,34,1
11131,37,0,77,0,38,29,40,39,0,1
11132,37,0,86,0,36,-15,48,50,2,1
11133,42,-5,99,0,42,0,57,58,2,1
11134,41,0,79,0,42,23,38,37,0,1
11135,38,1,102,0,38,1,64,63,0,1
11136,55,0,95,-1,42,-15,40,54,14,4
11137,41,1,78,0,38,0,37,39,2,1
11138,56,0,77,0,18,30,22,59,38,4
11139,37,0,84,0,28,1,47,55,8,1
11140,59,-4,108,0,60,0,49,49,0,1
11141,55,-2,77,0,34,-9,22,44,22,4
11142,56,3,86,0,56,12,30,29,0,1
11143,55,0,98,0,50,-14,42,49,6,4
11144,37,3,83,1,34,0,45,49,4,1
11145,41,-3,77,0,38,-17,36,38,2,1
11146,45,0,85,2,44,-12,40,41,2,1
11147,42,2,82,1,42,0,40,41,0,1
11148,51,0,83,-7,52,9,32,32,0,1
11149,55,0,91,0,54,0,35,37,2,1
11150,51,0,83,5,52,0,31,31,0,1
11151,46,0,86,0,46,-1,40,39,0,1
11152,41,-1,76,0,42,0,34,34,0,1
11153,52,-2,84,0,52,-3,31,32,0,1
11154,45,0,77,0,44,-27,32,34,2,1
11155,49,0,84,0,46,-19,35,37,2,1
11156,84,4,86,-2,-4,0,3,92,88,5
11157,37,-3,90,-2,6,0,53,85,32,1
11158,38,3,102,0,38,2,64,63,0,1
11159,56,0,81,0,54,-18,25,26,2,1
11160,44,-536,88,0,44,0,44,44,0,1
11161,37,13,77,-4,-22,5,41,101,60,1
11162,55,0,95,0,46,-27,40,49,8,4
11163,45,3,93,0,44,0,49,50,0,1
11164,51,-4,82,0,50,-12,31,33,2,1
11165,41,0,85,0,42,12,44,44,0,1
11166,49,0,77,0,46,-3,29,31,2,1
11167,46,0,83,-7,46,0,36,36,0,1
11168,41,0,77,0,38,-21,36,38,2,1
11169,56,0,96,0,52,11,40,44,4,4
11170,37,0,77,0,38,30,39,38,0,1
11171,38,0,77,3,38,0,39,39,0,1
11172,37,-1,79,0,18,0,42,61,18,1
11173,45,0,107,0,44,-16,62,63,2,1
11174,51,0,83,0,50,-10,32,33,2,1
11175,37,0,99,5,30,0,61,68,6,1
11176,55,2,93,0,54,0,38,39,2,1
11177,55,-5,78,0,54,0,23,24,0,1
11178,55,-5,97,0,50,0,42,48,6,4
11179,49,3,95,0,50,26,47,46,0,1
11180,41,1,106,-1,42,4,65,65,0,1
11181,43,0,77,-1,42,-2,34,35,2,1
11182,55,4,87,0,54,0,32,33,0,1
11183,37,0,106,0,24,2,69,82,14,1
11184,56,0,97,-4,52,18,41,45,4,4
11185,44,0,86,-6,44,0,43,42,0,1
11186,38,-3,86,0,38,0,48,47,0,1
11187,37,0,75,0,28,-18,38,46,8,1
11188,38,0,82,-2,38,-3,44,43,0,1
11189,37,0,79,0,36,0,43,43,0,1
11190,43,0,77,-1,44,13,34,33,0,1
11191,44,-2,76,0,44,6,32,32,0,1
11192,55,0,93,2,10,0,37,82,46,4
11193,46,4,76,2,46,0,30,30,0,1
11194,37,0,79,-3,0,0,42,79,36,1
11195,45,3,86,1,44,-3,41,42,2,1
11196,56,0,95,-7,44,0,39,51,12,4
11197,38,0,80,1,38,0,42,41,0,1
11198,45,0,82,0,44,-7,37,38,2,1
11199,37,-1,106,-2,30,67,69,75,6,1
11200,43,0,77,-1,42,-4,34,36,2,1
11201,46,0,81,3,44,-30,35,37,2,1
11202,37,0,76,0,34,25,39,43,4,1
11203,85,0,88,0,2,23,3,86,82,5
11204,53,-5,88,0,54,7,35,34,0,1
11205,39,-2,76,6,38,0,37,37,0,1
11206,38,3,79,0,38,10,41,40,0,1
11207,37,0,81,0,20,16,44,60,16,1
11208,40,1,79,0,38,0,39,41,2,1
11209,53,0,108,0,54,6,55,54,0,1
11210,37,0,94,-5,16,0,57,79,22,1
11211,45,-3,77,0,44,-11,31,33,2,1
11212,49,0,81,0,46,-20,32,34,2,1
11213,50,-5,89,0,50,0,39,40,0,1
11214,44,0,90,-4,44,2,46,46,0,1
11215,37,0,79,0,26,-5,42,53,12,1
11216,55,0,81,0,-20,7,26,102,76,4
11217,46,5,84,0,46,0,38,38,0,1
11218,37,0,77,0,18,0,40,59,18,1
11219,44,0,76,0,42,-17,32,35,2,1
11220,37,2,86,0,36,0,49,50,0,1
11221,43,-1,86,0,42,-14,42,44,2,1
11222,37,0,76,-4,24,0,40,53,14,1
11223,45,2,83,0,44,0,38,39,2,1
11224,44,0,83,0,44,16,40,39,0,1
11225,37,0,97,0,34,-6,59,63,4,1
11226,56,0,96,0,56,23,40,39,0,1
11227,55,0,93,0,16,-1,38,78,40,4
11228,46,0,102,0,46,0,57,56,0,1
11229,41,1,102,0,42,25,61,60,0,1
11230,50,1,77,1,50,0,27,28,0,1
11231,37,0,95,0,10,29,58,84,26,1
11232,55,0,74,-13,0,0,19,74,54,4
11233,51,-3,78,0,52,20,27,26,0,1
11234,36,0,76,0,36,0,39,39,0,1
11235,55,0,96,0,52,-6,41,44,4,4
11236,79,0,83,-1,-40,0,4,125,120,5
11237,53,0,81,0,54,0,28,27,0,1
11238,52,-4,83,0,52,0,31,32,0,1
11239,53,1,81,0,54,5,28,27,0,1
11240,42,-1,80,-4,42,-6,38,39,0,1
11241,55,-3,91,0,54,-15,35,37,2,1
11242,55,-1,86,0,54,-7,31,32,2,1
11243,37,-2,106,-6,36,-11,69,69,0,1
11244,41,-3,83,0,42,0,42,42,0,1
11245,48,3,90,0,46,0,42,43,2,1
11246,43,0,84,5,42,-10,41,43,2,1
11247,52,0,81,0,52,-3,29,30,0,1
11248,42,-1,77,-6,42,0,35,35,0,1
11249,44,0,85,0,42,-20,41,44,2,1
11250,56,0,98,5,50,22,42,49,6,4
11251,79,0,84,0,-40,1,4,125,120,5
11252,55,0,77,-1,0,8,22,77,56,4
11253,53,0,102,0,52,-7,49,50,2,1
11254,51,1,87,0,52,4,36,35,0,1
11255,56,4,78,0,18,26,22,60,38,4
11256,37,0,78,-2,8,0,41,70,30,1
11257,37,0,104,0,24,1,67,80,14,1
11258,45,-1,79,0,46,12,34,33,0,1
11259,49,0,81,0,50,0,32,32,0,1
11260,37,0,79,-2,26,-11,42,53,10,1
11261,56,0,82,2,-12,6,26,95,68,4
11262,50,-2,87,3,50,0,37,38,0,1
11263,56,1,95,0,42,-5,40,54,14,4
11264,105,-5,106,1,72,3,2,34,32,5
11265,37,0,106,0,28,-19,68,77,8,1
11266,41,-5,106,0,42,0,64,64,0,1
11267,37,0,79,0,26,1,42,53,10,1
11268,51,0,83,0,52,17,31,31,0,1
11269,56,2,77,0,-24,7,21,103,82,4
11270,39,-5,100,0,38,0,62,62,0,1
11271,38,0,79,2,38,0,41,40,0,1
11272,38,1,81,0,38,7,43,42,0,1
11273,57,-5,88,6,56,0,32,31,0,1
11274,55,0,73,-12,0,5,18,73,54,4
11275,46,3,79,-5,46,0,33,32,0,1
11276,37,0,83,0,-2,-19,46,85,40,1
11277,41,0,80,-3,42,0,39,39,0,1
11278,43,0,82,-5,42,0,39,41,2,1
11279,37,0,81,0,24,-2,44,57,14,1
11280,37,0,77,0,28,27,40,48,8,1
11281,56,0,80,0,54,-27,24,26,2,1
11282,56,-3,86,0,56,0,29,29,0,1
11283,56,0,78,-1,8,-4,22,70,48,4
11284,56,-1,97,0,46,2,41,51,10,4
11285,37,-6,90,-3,8,-8,53,82,30,1
11286,80,-1,84,-7,-20,0,4,105,100,5
11287,56,-1,80,-6,24,14,24,57,32,4
11288,76,2,81,0,-42,0,4,125,120,5
11289,46,0,78,-7,46,21,32,32,0,1
11290,56,-2,92,0,56,0,36,35,0,1
11291,52,0,103,6,52,-6,51,51,0,1
11292,55,0,96,1,42,-1,41,55,14,4
11293,41,0,78,0,42,2,37,37,0,1
11294,56,0,81,0,-20,-2,25,102,76,4
11295,55,0,82,0,-40,15,26,123,96,4
11296,55,0,96,0,42,-11,41,55,14,4
11297,41,0,79,0,42,9,39,38,0,1
11298,45,0,81,-2,44,-4,36,37,2,1
11299,41,-1,86,0,38,-23,46,48,2,1
11300,54,2,77,0,-22,0,23,101,78,4
11301,52,4,79,0,52,0,26,27,0,1
11302,51,0,77,0,50,-23,26,28,2,1
11303,41,0,84,0,42,9,43,43,0,1
11304,49,0,78,8,50,0,29,29,0,1
11305,51,0,90,0,50,-30,38,41,2,1
11306,43,-1,87,0,42,0,44,46,2,1
11307,52,-3,102,0,52,0,50,50,0,1
11308,40,-2,84,0,38,0,45,46,2,1
11309,37,0,77,0,34,15,40,44,4,1
11310,77,0,81,0,-42,0,4,125,122,5
11311,43,-3,77,0,42,-9,34,36,2,1
11312,37,0,98,0,28,-8,61,70,8,1
11313,104,5,106,6,70,-29,1,36,34,5
11314,42,4,79,0,42,2,37,37,0,1
11315,39,1,93,0,36,17,54,57,2,1
11316,36,0,83,0,36,0,46,46,0,1
11317,56,0,79,0,12,7,23,66,42,4
11318,103,-2,104,-1,70,0,1,35,34,5
11319,82,0,86,-1,-10,3,3,96,92,5
11320,50,-1,87,-5,50,0,37,38,0,1
11321,101,-2,102,-3,72,0,1,29,28,5
11322,53,1,87,0,54,22,34,33,0,1
11323,41,0,86,4,38,-30,45,48,2,1
11324,45,0,90,0,44,-6,45,46,2,1
11325,37,1,77,0,34,0,40,43,4,1
11326,45,0,86,-2,44,0,42,42,0,1
11327,56,0,81,-2,-14,0,25,97,72,4
11328,51,0,81,0,50,-19,30,32,2,1
11329,49,0,81,1,46,-10,33,35,2,1
11330,56,0,95,-4,50,0,39,46,6,4
11331,79,-1,83,0,-32,85,4,117,112,5
11332,41,0,77,0,38,-30,36,38,2,1
11333,45,0,86,0,46,28,41,39,0,1
11334,55,0,92,0,-4,-6,36,97,60,4
11335,55,0,79,3,26,24,23,53,30,4
11336,45,3,83,0,44,-6,37,39,2,1
11337,46,5,83,0,46,4,37,37,0,1
11338,56,-4,97,0,42,0,41,55,14,4
11339,45,0,79,0,44,-19,34,35,2,1
11340,55,0,78,0,18,25,23,60,38,4
11341,39,3,106,0,38,0,67,67,0,1
11342,45,0,82,-8,44,0,37,38,0,1
11343,38,0,93,0,30,22,55,62,8,1
11344,87,2,89,0,8,1,2,81,78,5
11345,44,0,86,0,44,11,42,42,0,1
11346,45,2,76,0,44,0,32,32,0,1
11347,44,1,102,0,44,8,59,58,0,1
11348,45,0,87,1,46,28,42,41,0,1
11349,37,0,77,0,8,-19,41,70,28,1
11350,37,0,82,-1,36,-2,45,46,2,1
11351,55,-1,96,0,52,-5,41,44,4,4
11352,37,-5,97,0,34,-8,61,64,2,1
11353,42,0,76,4,42,0,34,35,2,1
11354,84,0,87,6,-2,0,3,90,86,5
11355,39,0,81,3,38,0,42,43,0,1
11356,55,0,77,-5,10,12,22,67,46,4
11357,41,0,88,0,38,0,47,49,2,1
11358,46,0,87,2,46,3,41,41,0,1
11359,37,0,76,6,26,0,39,50,12,1
11360,37,0,78,0,-2,-12,42,81,40,1
11361,37,0,79,0,38,28,42,41,0,1
11362,37,0,94,0,16,27,57,79,22,1
11363,44,-4,87,0,44,0,43,43,0,1
11364,52,0,79,0,54,31,26,24,0,1
11365,41,-3,86,0,38,-22,45,47,2,1
11366,76,0,80,0,-42,-17,4,124,120,5
11367,53,1,88,0,54,29,35,33,0,1
11368,45,-1,88,8,44,15,43,44,2,1
11369,85,0,89,0,2,-11,4,86,82,5
11370,80,1,84,0,-38,0,4,123,118,5
11371,37,0,81,-7,28,15,45,53,8,1
11372,37,-4,90,0,26,0,53,64,12,1
11373,45,0,83,5,46,31,37,36,0,1
11374,37,0,79,-2,36,-4,42,43,0,1
11375,37,0,82,4,-4,0,45,87,42,1
11376,55,0,77,0,24,11,22,54,32,4
11377,37,0,78,0,16,-12,42,63,22,1
11378,52,3,81,0,52,0,28,29,0,1
11379,48,-3,81,-2,46,0,33,34,2,1
11380,37,0,75,0,20,22,38,54,16,1
11381,82,0,86,3,-12,0,4,99,94,5
11382,37,0,79,0,34,5,42,46,4,1
11383,44,4,76,0,44,4,32,32,0,1
11384,38,5,106,1,36,-3,68,70,2,1
11385,37,0,103,0,30,8,66,72,6,1
11386,44,3,107,0,44,13,63,63,0,1
11387,56,0,76,0,-4,-22,20,81,62,4
11388,56,0,97,0,44,-1,41,53,12,4
11389,45,5,85,0,44,0,41,41,0,1
11390,56,0,81,0,-10,10,25,92,66,4
11391,57,2,96,0,56,0,39,39,0,1
11392,46,1,86,0,46,0,40,39,0,1
11393,37,-1,76,0,36,-17,38,39,2,1
11394,82,2561,106,-4,34,-20,24,72,48,6
11395,41,0,79,0,38,-22,38,40,2,1
11396,44,0,81,-2,44,12,37,37,0,1
11397,102,4,102,1,72,18,1,30,30,5
11398,55,0,98,0,50,-24,42,49,6,4
11399,46,5,77,0,46,22,32,31,0,1
11400,49,-1,107,0,50,11,58,58,0,1
11401,41,0,84,0,42,16,43,43,0,1
11402,55,0,81,0,54,0,26,27,2,1
11403,46,0,84,0,46,13,38,37,0,1
11404,37,0,80,0,36,-1,43,44,2,1
11405,42,0,79,8,42,0,38,38,0,1
11406,56,1,76,-4,-4,0,20,81,62,4
11407,42,0,78,-2,42,0,36,37,2,1
11408,49,0,81,0,50,1,32,32,0,1
11409,41,0,89,0,42,28,48,48,0,1
11410,43,-1,82,0,42,-6,39,41,2,1
11411,80,0,84,0,-38,-3,4,123,118,5
11412,45,1,86,0,44,-1,41,42,2,1
11413,44,0,79,0,44,5,35,35,0,1
11414,56,-2,97,-4,46,-10,41,51,10,4
11415,37,0,80,0,8,17,43,72,30,1
11416,53,0,82,0,52,0,29,30,2,1
11417,105,-2,107,-4,70,0,2,37,36,5
11418,43,0,79,0,42,-12,35,37,2,1
11419,56,0,76,0,-10,2,20,86,66,4
11420,56,0,97,0,54,10,40,42,2,1
11421,55,0,77,8,28,8,22,49,28,4
11422,37,0,92,0,24,4,55,69,14,1
11423,57,0,86,6,56,0,29,29,0,1
11424,44,0,84,0,42,-26,40,43,2,1
11425,54,0,89,1,54,0,35,35,0,1
11426,37,0,77,3,34,-30,40,43,2,1
11427,91,-38,107,0,64,-36,16,42,26,3
11428,38,0,92,0,18,5,54,74,20,1
11429,55,0,95,-4,36,-12,39,59,20,4
11430,40,4,106,0,38,0,66,67,2,1
11431,56,1,87,0,56,8,31,30,0,1
11432,41,5,85,0,42,20,44,44,0,1
11433,53,0,86,0,54,7,33,32,0,1
11434,37,0,82,0,34,8,45,48,2,1
11435,58,2,91,0,56,0,33,34,0,1
11436,45,-5,85,0,44,0,41,41,0,1
11437,54,-1,84,0,54,0,30,30,0,1
11438,51,-5,86,0,52,0,35,34,0,1
11439,56,0,98,0,44,9,42,54,12,4
11440,53,0,86,1,54,2,33,32,0,1
11441,56,0,81,2,54,-7,25,26,2,1
11442,37,0,95,0,10,8,58,84,26,1
11443,55,-5,80,0,56,22,25,23,0,1
11444,85,0,89,0,2,-10,4,86,82,5
11445,55,0,95,0,46,4,40,49,8,4
11446,81,1,85,0,-40,9,4,126,122,5
11447,42,3,76,-3,42,0,35,35,0,1
11448,85,-3,88,0,0,0,3,88,84,5
11449,37,2,77,0,34,-14,39,43,4,1
11450,50,0,88,0,50,0,39,39,0,1
11451,49,0,79,0,50,7,31,30,0,1
11452,45,0,77,0,44,-11,32,34,2,1
11453,37,4,80,10,24,0,43,57,14,1
11454,57,-2,81,0,56,0,24,24,0,1
11455,37,0,106,0,24,-4,69,83,14,1
11456,37,0,80,0,8,-19,43,72,30,1
11457,55,0,97,0,44,-8,41,53,12,4
11458,38,0,105,-2,38,-4,67,66,0,1
11459,37,0,77,0,-14,-14,40,92,52,1
11460,37,0,78,7,34,-13,41,45,4,1
11461,54,3,79,0,54,0,25,24,0,1
11462,51,1,86,0,50,0,35,37,2,1
11463,53,0,83,5,54,6,30,29,0,1
11464,46,0,109,0,44,-24,64,66,2,1
11465,38,4,86,0,38,0,48,48,0,1
11466,45,2,88,0,44,-1,42,44,2,1
11467,37,-1,79,0,38,8,41,40,0,1
11468,37,0,107,0,28,3,69,78,8,1
11469,48,0,84,1,46,0,36,37,2,1
11470,37,0,81,0,24,-4,44,57,14,1
11471,48,0,81,7,46,0,33,34,2,1
11472,37,0,83,0,36,0,45,46,2,1
11473,56,0,76,0,-10,25,20,86,66,4
11474,48,0,88,0,46,-11,39,41,2,1
11475,45,0,80,0,46,12,35,34,0,1
11476,55,0,97,2,42,0,41,55,14,4
11477,37,0,92,1,6,-20,54,86,32,1
11478,58,4,81,0,56,0,23,24,2,1
11479,81,1,84,0,-12,13,3,97,94,5
11480,37,0,76,0,28,-29,40,48,8,1
11481,37,0,78,0,0,10,41,78,36,1
11482,51,1,87,0,52,8,36,35,0,1
11483,78,0,83,5,-46,0,4,129,124,5
11484,85,0,88,-2,2,-9,3,86,82,5
11485,37,0,104,0,28,14,67,75,8,1
11486,46,0,86,6,46,0,41,40,0,1
11487,50,-1,87,2,50,0,37,38,0,1
11488,56,5,97,0,54,1,40,42,2,1
11489,37,0,76,0,18,27,39,58,18,1
11490,43,-5,108,0,42,0,65,66,2,1
11491,37,0,77,0,2,-19,40,74,34,1
11492,37,0,78,-3,0,0,42,78,36,1
11493,44,0,86,0,44,0,43,42,0,1
11494,47,-1,77,-4,46,-5,31,31,0,1
11495,37,0,80,0,12,-18,43,67,24,1
11496,48,-1,90,4,46,-2,42,44,2,1
11497,71,-8,75,-5,-40,7,4,116,112,5
11498,55,0,96,0,52,10,41,44,4,4
11499,54,0,86,0,54,0,33,32,0,1
11500,52,-2,81,0,52,0,29,30,0,1
11501,102,2,103,0,70,-13,1,33,32,5
11502,55,0,77,-2,18,0,22,59,38,4
11503,58,5,85,0,56,0,27,28,2,1
11504,81,2,85,5,-24,0,4,111,106,5
11505,55,0,79,0,6,4,23,74,50,4
11506,41,2,78,0,42,11,37,37,0,1
11507,37,0,90,0,34,3,53,57,4,1
11508,44,0,81,7,42,-19,38,40,2,1
11509,37,-2,80,1,36,0,43,44,0,1
11510,56,0,78,0,16,-2,22,63,40,4
11511,37,0,75,-1,26,-10,38,49,12,1
11512,37,0,84,0,28,-12,47,55,8,1
11513,55,0,95,0,34,-7,40,62,22,4
11514,45,0,93,-6,44,0,48,49,0,1
11515,40,5,85,0,38,0,45,46,2,1
11516,48,-1,76,-2,46,-2,28,30,2,1
11517,37,0,78,0,38,30,41,39,0,1
11518,37,0,79,0,16,21,43,64,22,1
11519,81,-1,85,0,-22,0,4,108,104,5
11520,37,0,79,5,0,-27,42,79,36,1
11521,41,-2,79,0,42,23,38,37,0,1
11522,46,1,79,1,46,5,33,32,0,1
11523,45,3,87,0,44,-2,42,43,2,1
11524,48,-5,81,0,46,-3,33,35,2,1
11525,37,0,97,0,12,17,59,84,24,1
11526,56,3,98,3,38,-30,42,59,18,4
11527,49,0,76,-3,46,-28,27,30,2,1
11528,41,1,76,0,42,3,34,34,0,1
11529,51,0,86,0,52,29,35,34,0,1
11530,49,1,79,1,50,23,30,30,0,1
11531,41,0,86,0,38,-22,45,48,2,1
11532,37,0,104,5,18,0,67,86,18,1
11533,38,0,76,-6,38,0,38,37,0,1
11534,56,0,90,0,54,-14,34,35,2,1
11535,41,0,87,0,42,23,46,46,0,1
11536,37,0,97,-4,30,-19,60,66,6,1
11537,46,0,93,5,46,0,48,47,0,1
11538,37,0,97,-6,30,0,60,66,6,1
11539,37,4,75,0,20,0,38,54,16,1
11540,46,1,82,0,46,9,36,35,0,1
11541,41,-5,79,0,42,2,38,37,0,1
11542,37,0,76,-2,16,20,39,61,22,1
11543,55,-1,97,-2,50,13,42,48,6,4
11544,37,0,93,0,12,28,56,81,24,1
11545,43,-1,79,0,42,-15,35,37,2,1
11546,51,-5,88,0,50,-13,37,39,2,1
11547,44,-1,82,2,44,0,38,38,0,1
11548,37,0,77,0,20,4,40,57,16,1
11549,45,1,108,0,44,-9,62,64,2,1
11550,50,-5,86,-2,50,-4,36,37,0,1
11551,50,0,87,-3,50,0,37,38,0,1
11552,56,1,97,0,56,13,40,40,0,1
11553,37,0,79,-4,2,0,43,77,34,1
11554,51,0,87,0,50,-16,36,38,2,1
11555,80,0,84,0,-28,-6,4,112,108,5
11556,37,0,81,3,28,0,45,53,8,1
11557,56,0,95,0,50,-8,40,46,6,4
11558,81,4,84,0,-14,1,3,100,96,5
11559,56,0,77,0,-4,16,21,82,62,4
11560,123,656,105,1,36,-4,-18,69,86,5
11561,37,0,82,-1,38,28,45,43,0,1
11562,37,0,77,-5,30,-6,40,46,6,1
11563,42,-25,77,0,-2,0,34,79,46,3
11564,49,0,83,0,50,19,34,34,0,1
11565,52,-69,88,0,8,6,36,81,44,3
11566,50,-4,86,-2,50,-3,36,37,0,1
11567,55,0,95,0,46,-4,40,49,8,4
11568,53,0,86,0,54,18,33,32,0,1
11569,44,-3,83,5,44,0,38,39,0,1
11570,79,0,84,1,-42,-1,4,128,124,5
11571,79,4,83,0,-42,0,4,126,122,5
11572,37,0,76,2,34,-17,39,43,4,1
11573,45,3,82,0,44,0,37,38,2,1
11574,37,2,100,0,36,0,64,64,0,1
11575,81,0,86,0,-40,4,4,127,122,5
11576,41,0,81,0,38,-20,40,43,2,1
11577,56,0,95,-3,46,0,40,49,10,4
11578,44,0,86,0,44,7,43,42,0,1
11579,56,0,77,1,-2,22,21,79,58,4
11580,56,2,81,0,56,17,25,24,0,1
11581,37,0,79,0,10,29,42,68,26,1
11582,103,5,104,2,70,-27,1,35,34,5
11583,56,0,80,0,54,-30,24,26,2,1
11584,45,0,88,0,46,24,42,41,0,1
11585,37,0,77,-3,-10,13,40,87,46,1
11586,57,0,84,2,56,0,27,27,0,1
11587,37,0,77,0,2,19,40,74,34,1
11588,45,0,82,0,44,-21,37,38,2,1
11589,37,0,79,0,6,8,42,74,32,1
11590,41,-3,82,0,42,7,41,41,0,1
11591,55,-3,77,-7,0,0,22,77,56,4
11592,43,0,77,-2,42,-4,34,36,2,1
11593,37,0,76,-3,36,-13,39,40,2,1
11594,56,0,97,0,56,10,40,40,0,1
11595,55,0,95,-4,44,0,40,51,12,4
11596,46,2,81,0,46,0,35,35,0,1
11597,56,0,96,8,56,0,40,39,0,1
11598,37,0,77,-2,8,0,40,69,30,1
11599,37,4,79,0,36,0,42,43,0,1
11600,45,0,76,0,46,31,30,29,0,1
11601,37,3,76,0,20,0,39,55,16,1
11602,49,0,88,0,50,22,39,39,0,1
11603,55,0,77,-1,-4,74,21,82,60,4
11604,37,0,76,0,36,9,40,40,0,1
